,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,False,0.06732136692818587,True,0.030335084897502834,True,0.04294065162507826,authentic_opposing_information,100,TSEvo'>
1,False,0.1938595469814655,True,0.11610488087891886,True,0.055371511448575814,authentic_opposing_information,100,TSEvo'>
2,False,0.0352404537622039,True,0.43988315758125884,True,0.07178752730759938,authentic_opposing_information,100,TSEvo'>
3,True,-0.036593653103727544,True,0.1541017725345951,True,0.22953691182690375,authentic_opposing_information,100,TSEvo'>
4,False,-0.0970235394581304,True,0.0607709800844247,True,-0.10522797777428597,authentic_opposing_information,100,TSEvo'>
5,False,-0.14422778732578384,True,-0.4057790585742017,True,0.1415943133014121,authentic_opposing_information,100,TSEvo'>
6,False,0.10500854432335761,True,0.2052992501375056,True,0.10583831041776247,authentic_opposing_information,100,TSEvo'>
7,False,0.1052911283202374,True,-0.15891745688812686,True,0.2627623374702591,authentic_opposing_information,100,TSEvo'>
8,False,0.21592650579782058,True,0.02505179247695866,True,-0.3150124389902643,authentic_opposing_information,100,TSEvo'>
9,False,0.012718234559632122,True,-0.18937883833692265,True,-0.13605435248958517,authentic_opposing_information,100,TSEvo'>
10,True,0.09295365599484487,True,0.30149451736462884,True,0.06949601541572178,authentic_opposing_information,100,TSEvo'>
11,False,-0.0008932174258801757,True,0.015113910049041971,True,0.07777086525593861,authentic_opposing_information,100,TSEvo'>
12,False,0.25795323065803555,True,0.3716714232450418,True,0.1257425508374568,authentic_opposing_information,100,TSEvo'>
13,False,-0.20998193585322675,True,-0.2947321964718076,True,-0.10562932368883901,authentic_opposing_information,100,TSEvo'>
14,False,0.1931287681476942,True,0.19898240089396046,True,-0.0629099485249481,authentic_opposing_information,100,TSEvo'>
15,False,0.2762441001701866,True,0.47476569609551433,True,0.06260396197881346,authentic_opposing_information,100,TSEvo'>
16,False,-0.04182856163622612,True,-0.36899340778470496,True,0.16567963707617192,authentic_opposing_information,100,TSEvo'>
17,False,-0.10825766723860902,True,-0.24760512585194588,True,0.013237129332231912,authentic_opposing_information,100,TSEvo'>
18,False,-0.21127478357742915,True,-0.2736081822595548,True,-0.13769164462149122,authentic_opposing_information,100,TSEvo'>
19,False,0.1927128619917019,True,0.19878331706624336,True,0.1802228445456698,authentic_opposing_information,100,TSEvo'>
