,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,-0.17089045880577935,True,-0.07190015761182318,True,0.03724430153928006,1000,random,uniform,Lime,10,1,LEFTIST'>
1,False,0.04757085227605443,True,0.16980150742025057,True,-0.1782311263086534,1000,random,uniform,Lime,10,1,LEFTIST'>
2,False,-0.04087821067760295,True,0.018396105519386672,True,-0.3824520684793363,1000,random,uniform,Lime,10,1,LEFTIST'>
3,False,0.00543862859138781,True,0.13826210818700285,True,0.13210515548240936,1000,random,uniform,Lime,10,1,LEFTIST'>
4,False,0.0007164193871946264,True,0.14916514336992176,True,-0.007775734455233549,1000,random,uniform,Lime,10,1,LEFTIST'>
5,False,-0.15723989061840893,True,0.06905859170231453,True,0.1876092052987631,1000,random,uniform,Lime,10,1,LEFTIST'>
6,False,-0.014065356903988264,True,-0.05184164058855802,True,-0.17999298463770355,1000,random,uniform,Lime,10,1,LEFTIST'>
7,False,0.07619962992460974,True,0.060210689330196174,True,0.2639039215708774,1000,random,uniform,Lime,10,1,LEFTIST'>
8,False,0.060073425245095395,True,0.10862336104986704,True,0.08310128098727217,1000,random,uniform,Lime,10,1,LEFTIST'>
9,False,-0.12159579582048993,True,-0.08299622487005738,True,0.2444768761616442,1000,random,uniform,Lime,10,1,LEFTIST'>
10,False,0.12343777610243986,True,0.15764971710724765,True,-0.023683827339251562,1000,random,uniform,Lime,10,1,LEFTIST'>
11,False,0.06038016311712129,True,0.2456711214485649,True,0.11654529583175827,1000,random,uniform,Lime,10,1,LEFTIST'>
12,False,0.013224133553622173,True,-0.15417753565443781,True,-0.2615653674470927,1000,random,uniform,Lime,10,1,LEFTIST'>
13,False,0.09435094285497374,True,0.2146066417584656,True,-0.3338446714512452,1000,random,uniform,Lime,10,1,LEFTIST'>
14,False,0.049614720828756384,True,0.026116450815710974,True,0.2268992113801921,1000,random,uniform,Lime,10,1,LEFTIST'>
15,False,0.02727195657680387,True,0.1583634656784937,True,-0.14167445541275636,1000,random,uniform,Lime,10,1,LEFTIST'>
16,False,-0.15313245903258652,True,-0.17901434047368509,True,0.26034052639376654,1000,random,uniform,Lime,10,1,LEFTIST'>
17,False,0.09565798159990865,True,0.20925392364390885,True,0.1259426123940332,1000,random,uniform,Lime,10,1,LEFTIST'>
18,False,0.02518881881693974,True,0.45588876545097706,True,0.24666943090779023,1000,random,uniform,Lime,10,1,LEFTIST'>
19,False,-0.05624763509669747,True,0.04973620446109292,True,-0.1625451843429944,1000,random,uniform,Lime,10,1,LEFTIST'>
