,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,-0.19556458671343122,True,-0.24407421631900092,True,-0.13575853667979434,GS,True,Saliency_PTY'>
1,False,0.08501391382037536,True,-0.3055718423485438,True,-0.09369122495614832,GS,True,Saliency_PTY'>
2,False,-0.04670649419674859,True,0.18022546370027817,True,0.1512505498270136,GS,True,Saliency_PTY'>
3,False,0.004971511345902105,True,0.2991040691479944,True,-0.25182835873495163,GS,True,Saliency_PTY'>
4,False,0.012633463055927942,True,0.14627519592263377,True,-0.08752583583659337,GS,True,Saliency_PTY'>
5,False,-0.11075803622615894,True,-0.06719078583391912,True,-0.29625741843611086,GS,True,Saliency_PTY'>
6,False,-0.07781134993101846,True,0.0965463795293385,True,-0.2639535997725029,GS,True,Saliency_PTY'>
7,False,-0.12489393956084018,True,-0.08711628225887745,True,0.08755521126647733,GS,True,Saliency_PTY'>
8,False,-0.04639713081813415,True,-0.05395379936202601,True,-0.06784916613414141,GS,True,Saliency_PTY'>
9,False,-0.0794208422003676,True,-0.05757697862394268,True,0.23026849687328568,GS,True,Saliency_PTY'>
10,False,0.13797342844876279,True,0.23829344944189293,True,-0.004484276018480927,GS,True,Saliency_PTY'>
11,False,0.16855068222978303,True,0.09210847165086915,True,0.12780689100285664,GS,True,Saliency_PTY'>
12,False,-0.09622243764601235,True,-0.001106830187768663,True,-0.15981788819181442,GS,True,Saliency_PTY'>
13,False,-0.026411946423324454,True,0.07059470062507017,True,0.03814362208672228,GS,True,Saliency_PTY'>
14,False,-0.050958464115473834,True,0.028651245575843674,True,-0.04460813589020045,GS,True,Saliency_PTY'>
15,False,-0.11242145193553091,True,-0.31632377727112654,True,-0.12512003574717517,GS,True,Saliency_PTY'>
16,False,-0.07668662746317648,True,-0.15314463533406217,True,0.3384223464636405,GS,True,Saliency_PTY'>
17,False,0.18903472828956916,True,0.07633936595305393,True,-0.11832082700341315,GS,True,Saliency_PTY'>
18,False,-0.055011910284223996,True,-0.17342036974066813,True,0.2624153202169755,GS,True,Saliency_PTY'>
19,False,0.045008656877988065,True,0.00916990849191676,True,0.1382463269174389,GS,True,Saliency_PTY'>
