,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.1456763794923349,True,-0.11900622154056573,True,0.16712799944687493,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,False,-0.040860159544802675,True,0.20545160802066872,True,-0.03050732137014212,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,False,-0.01101622668597688,True,0.0708293789709143,True,0.15412844288178118,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,False,-0.03978458253133103,True,-0.06237340103829221,True,-0.06947582038960759,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,False,-0.22170835268725886,True,0.06506276105000922,True,-0.06414427450781214,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,False,0.06057042063930719,True,0.05341981212012113,True,-0.09230111590714966,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,False,0.16237065205261933,True,-0.17829124536063087,True,0.0005333971989760905,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,False,0.04140367389083663,True,0.08114465237290241,True,0.07000310380136474,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,False,0.13465809393452133,True,0.10772540266183359,True,-0.1101362203938998,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,False,-0.012025489269635203,True,0.062269277860664364,True,0.009147511499129539,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,False,0.035393040057754364,True,-0.06587978239505099,True,0.06591587011361494,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,False,-0.017376226579432368,True,0.014963656292998414,True,-0.11441740794863228,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,False,-0.2001465521063548,True,0.10380262021185017,True,-0.16685290130520233,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,False,-0.08760636375070674,True,0.16672073311117047,True,0.1493692764697196,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,False,0.01536940045723435,True,0.15167333511857437,True,-0.14183579825140913,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,False,-0.04546396967309594,True,-0.02567204567861458,True,-0.06744089480347445,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,False,0.07847118047913323,True,-0.0734574743576089,True,-0.06821903400171174,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,False,0.03577126827984113,True,-0.1450515989400637,True,0.11278816846309823,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,False,0.2101747676353525,True,0.0852927036253471,True,0.07744007136915497,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,False,-0.08213403121542893,True,0.06791319709139676,True,0.05243863377456709,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
