,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.13519266422190165,True,-0.05522660465919172,True,-0.21986642671666698,50,NG,dtw,500,1,NativeGuideCF'>
1,False,-0.04490804707740849,True,-0.05557794071036674,True,-0.015348414254451208,50,NG,dtw,500,1,NativeGuideCF'>
2,False,-0.1439478847536677,True,-0.024310432503125864,True,0.1768904984540173,50,NG,dtw,500,1,NativeGuideCF'>
3,False,-0.023113993241062874,True,-0.10069101407987888,True,-0.1607900122669414,50,NG,dtw,500,1,NativeGuideCF'>
4,False,0.08203216416823637,True,0.07808344070566661,True,-0.12131014814220227,50,NG,dtw,500,1,NativeGuideCF'>
5,False,0.15490170632012845,True,-0.07876420781078501,True,0.20787130665134562,50,NG,dtw,500,1,NativeGuideCF'>
6,False,0.01297560586365553,True,0.2399981129365554,True,0.003964349650419881,50,NG,dtw,500,1,NativeGuideCF'>
7,False,0.2183372021332035,True,0.056893793733790776,True,0.2244950953816825,50,NG,dtw,500,1,NativeGuideCF'>
8,False,-0.11599433729233093,True,-0.3307889305368885,True,0.12176474412160324,50,NG,dtw,500,1,NativeGuideCF'>
9,False,-0.011136832195415105,True,0.10148037421228491,True,0.09546271897706217,50,NG,dtw,500,1,NativeGuideCF'>
10,False,0.1678296543622501,True,0.004443838107065233,True,-0.06461988037648167,50,NG,dtw,500,1,NativeGuideCF'>
11,False,0.00976564023124615,True,-0.08830942413721996,True,0.04716057862777875,50,NG,dtw,500,1,NativeGuideCF'>
12,False,-0.03938299871426239,True,-0.019501836572318874,True,-0.059837646339080265,50,NG,dtw,500,1,NativeGuideCF'>
13,False,0.15439387701426896,True,0.09257148993845389,True,-0.12165919782766829,50,NG,dtw,500,1,NativeGuideCF'>
14,False,0.01831972572440162,True,0.32112659868876564,True,-0.02696982954601009,50,NG,dtw,500,1,NativeGuideCF'>
15,False,-0.16956246227680974,True,0.07725942023024437,True,-0.04169087226050152,50,NG,dtw,500,1,NativeGuideCF'>
16,False,-0.10161558043962568,True,-0.13892513250087848,True,0.12588727955694187,50,NG,dtw,500,1,NativeGuideCF'>
17,False,-0.06965915978338308,True,0.09230870471379668,True,0.27417274079086423,50,NG,dtw,500,1,NativeGuideCF'>
18,False,0.1852003496446039,True,0.029644482208713366,True,0.06879601902598079,50,NG,dtw,500,1,NativeGuideCF'>
19,False,-0.17586829455841216,True,0.023491756936380892,True,0.18205775610880726,50,NG,dtw,500,1,NativeGuideCF'>
