,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.05597319582048243,True,0.17426065441966462,True,0.1881910106677502,1000,random,uniform,SHAP,10,1,LEFTIST'>
1,False,0.019062272003792267,True,0.5467830809862423,True,-0.20222550739627865,1000,random,uniform,SHAP,10,1,LEFTIST'>
2,False,0.1124492206958662,True,0.3732773675298181,True,-0.01618322781221024,1000,random,uniform,SHAP,10,1,LEFTIST'>
3,False,-0.02565190682902385,True,0.1507766481261367,True,-0.2207878681850203,1000,random,uniform,SHAP,10,1,LEFTIST'>
4,False,0.0324715781977298,True,0.04749547147198263,True,-0.13365650794644732,1000,random,uniform,SHAP,10,1,LEFTIST'>
5,False,0.00662140076815531,True,0.2876259701924457,True,-0.2814513171382137,1000,random,uniform,SHAP,10,1,LEFTIST'>
6,False,-0.07098010559720629,True,-0.1390485104674616,True,0.19578861077361842,1000,random,uniform,SHAP,10,1,LEFTIST'>
7,False,0.006785559356046165,True,0.18464434260380558,True,0.15609740702813757,1000,random,uniform,SHAP,10,1,LEFTIST'>
8,False,0.10609503048111552,True,0.45359067520678714,True,-0.07366211229645353,1000,random,uniform,SHAP,10,1,LEFTIST'>
9,False,0.021353324592145704,True,-0.03109118029567854,True,-0.23890879618834732,1000,random,uniform,SHAP,10,1,LEFTIST'>
10,False,0.10670510471253601,True,0.20660374601267728,True,0.29988662352227197,1000,random,uniform,SHAP,10,1,LEFTIST'>
11,False,0.18983532588617152,True,0.8520178057850933,True,-0.020253079338310186,1000,random,uniform,SHAP,10,1,LEFTIST'>
12,False,0.025388427067668133,True,0.537235929057883,True,-0.06206163591358945,1000,random,uniform,SHAP,10,1,LEFTIST'>
13,False,-0.07765727389844215,True,0.20614715728492736,True,-0.3266583380178108,1000,random,uniform,SHAP,10,1,LEFTIST'>
14,False,-0.12582667207810497,True,0.3278049325239341,True,-0.41789081731185374,1000,random,uniform,SHAP,10,1,LEFTIST'>
15,False,0.1607490466213766,True,-0.12664341493876763,True,0.004556086850572656,1000,random,uniform,SHAP,10,1,LEFTIST'>
16,False,0.0038481850229784217,True,0.5333133315032388,True,-0.23352908572878883,1000,random,uniform,SHAP,10,1,LEFTIST'>
17,False,-0.00496776168720418,True,0.6843987444904942,True,-0.1614228228790465,1000,random,uniform,SHAP,10,1,LEFTIST'>
18,False,0.023863721334688313,True,0.11974062709378958,True,-0.2078670069586321,1000,random,uniform,SHAP,10,1,LEFTIST'>
19,False,0.058411562471319574,True,0.20432525785621045,True,0.08024515935897404,1000,random,uniform,SHAP,10,1,LEFTIST'>
