,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,-0.08049140205740897,True,-0.10097553534052518,True,0.07286642704821975,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,False,0.18036146916300091,True,0.05475356136296454,True,-0.01652165303890643,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,False,0.08846032673190884,True,0.1767691742227879,True,-0.09496845100041237,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,False,-0.19397921447108113,True,0.017716960876387484,True,0.24423463491845834,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,False,0.030783345362891776,True,-0.12929548328183185,True,-0.1646846937170738,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,False,-0.1323393887783911,True,-0.05503429769500988,True,0.09142756189010094,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,False,0.2356869789125412,True,0.026034970813562118,True,0.03173478112395848,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,False,-0.13744120065297663,True,-0.10977967018540684,True,-0.1903367050030263,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,False,-0.1762023114281769,True,0.23361320030543611,True,0.16443920056350617,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,False,0.0936488445766019,True,0.13870131169652344,True,0.22191472841912976,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,False,0.11923986337309493,True,-0.047985204507469556,True,0.24331462349642932,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,False,0.07628163080450856,True,-0.01074792241469708,True,0.049728575015014695,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,False,0.1565443521859722,True,-0.05973695717258823,True,0.061118294457538844,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,False,0.1819477322827685,True,0.10704336716599161,True,0.23244710425815007,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,False,0.46117058632918584,True,0.5892814568001047,True,0.4710375988632926,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,False,0.2360157517353824,True,0.08372521033690583,True,0.2510819674269791,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,False,0.12056711250560885,True,-0.1928335842242397,True,-0.05039868897373907,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
17,False,0.09021428484731016,True,-0.13254726710715475,True,0.05743132570668601,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
18,False,-0.0791819954123025,True,0.08624789893399805,True,0.04069513620546191,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
