,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,0.0011831737632589396,True,-0.10222637153371929,True,0.11673978742973046,FO,True,Saliency_PTY'>
1,False,-0.08769353404821102,True,0.10116365644193877,True,0.06995852296600158,FO,True,Saliency_PTY'>
2,False,-0.10498610187756333,True,-0.22463711318777704,True,0.046713364172217615,FO,True,Saliency_PTY'>
3,False,-0.07675151675025046,True,-0.5654484503640376,True,-0.09575379612675701,FO,True,Saliency_PTY'>
4,False,0.15317903011370587,True,-0.00019507260193094185,True,0.026914611785502307,FO,True,Saliency_PTY'>
5,False,0.08249704687482838,True,-0.2216416669381159,True,-0.11748846044871528,FO,True,Saliency_PTY'>
6,False,0.07390636770678545,True,0.21173835182697184,True,0.20119226929192383,FO,True,Saliency_PTY'>
7,False,0.05200223810467497,True,-0.253156366970667,True,0.050599619333966867,FO,True,Saliency_PTY'>
8,False,0.08446004776324721,True,0.4397353858580037,True,-0.1771942480893003,FO,True,Saliency_PTY'>
9,False,-0.05620694171434278,True,-0.2500761007057423,True,0.0444131679116609,FO,True,Saliency_PTY'>
10,False,-0.024756619384528257,True,-0.2726752591482187,True,-0.30028110437681704,FO,True,Saliency_PTY'>
11,False,-0.10720150836231605,True,-0.17268547434397294,True,0.18086172758341734,FO,True,Saliency_PTY'>
12,False,0.07161443706509239,True,-0.1679993949545114,True,0.12687274837655269,FO,True,Saliency_PTY'>
13,False,0.11836703368802151,True,0.12944631305355003,True,-0.2205181141198158,FO,True,Saliency_PTY'>
14,False,-0.049474605306125505,True,0.0301696908365593,True,0.1650716172433323,FO,True,Saliency_PTY'>
15,False,-0.05492575220712491,True,0.2070194938621926,True,0.10806182054854589,FO,True,Saliency_PTY'>
16,False,0.07530933444964388,True,0.534075013758353,True,0.0017656801044738674,FO,True,Saliency_PTY'>
17,False,0.11588474002077534,True,-0.2564132955688217,True,0.20461665289315747,FO,True,Saliency_PTY'>
18,False,0.03761408376769824,True,0.29401352477604775,True,0.10769481903939555,FO,True,Saliency_PTY'>
19,False,0.12861692570033428,True,-0.5554359467364238,True,-0.2679119701800706,FO,True,Saliency_PTY'>
