,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,-0.052642181979682436,True,-0.12087656456870023,True,-0.1264859763700527,50,NG,dtw,500,1,NativeGuideCF'>
1,False,0.17562004371972023,True,0.06559968671962653,True,0.07546655853900165,50,NG,dtw,500,1,NativeGuideCF'>
2,False,-0.1398473408547269,True,-0.03996084171270925,True,-0.30226034165524174,50,NG,dtw,500,1,NativeGuideCF'>
3,False,-0.15688945810876925,True,-0.16586618905283879,True,0.12413928200457472,50,NG,dtw,500,1,NativeGuideCF'>
4,False,-0.05612370817123301,True,-0.4356747105416522,True,-0.1096393281935682,50,NG,dtw,500,1,NativeGuideCF'>
5,False,-0.05564456711737357,True,-0.01267599746578369,True,-0.1333955827761618,50,NG,dtw,500,1,NativeGuideCF'>
6,False,0.00542097744379242,True,-0.008576785847902845,True,-0.2368974125850785,50,NG,dtw,500,1,NativeGuideCF'>
7,False,-0.20817553139086414,True,0.03506471434463399,True,-0.020816304173653013,50,NG,dtw,500,1,NativeGuideCF'>
8,False,-0.04491971848030576,True,0.046613324941246245,True,0.049389048142900106,50,NG,dtw,500,1,NativeGuideCF'>
9,False,-0.13005382834062387,True,0.03199424386859791,True,-0.04966177771898801,50,NG,dtw,500,1,NativeGuideCF'>
10,False,-0.22610584752301754,True,-0.21144339439235105,True,-0.11237319532885895,50,NG,dtw,500,1,NativeGuideCF'>
11,False,-0.25028471910514377,True,-0.20540659820039203,True,-0.09938899434639294,50,NG,dtw,500,1,NativeGuideCF'>
12,False,-0.0473997959885408,True,0.002816630473756783,True,0.020606579019135547,50,NG,dtw,500,1,NativeGuideCF'>
13,False,-0.10212275132737578,True,-0.3116137289444783,True,-0.17640907241835935,50,NG,dtw,500,1,NativeGuideCF'>
14,False,-0.0823903642200083,True,0.10858608016180346,True,-0.2414476241688703,50,NG,dtw,500,1,NativeGuideCF'>
15,False,-0.1640497247102312,True,-0.22195971403098225,True,-0.040310237246988345,50,NG,dtw,500,1,NativeGuideCF'>
16,False,-0.014648751221022936,True,0.030025025170283336,True,0.262717350802187,50,NG,dtw,500,1,NativeGuideCF'>
17,False,-0.09410686324095131,True,-0.0376490974618138,True,-0.14133651531664226,50,NG,dtw,500,1,NativeGuideCF'>
18,False,0.0957087098340356,True,0.030368828119689172,True,0.11755089994008651,50,NG,dtw,500,1,NativeGuideCF'>
19,False,-0.0026277596023061576,True,-0.03859825331879998,True,0.2489592149578674,50,NG,dtw,500,1,NativeGuideCF'>
