,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,False,-0.14061105411170685,True,-0.08005899195811496,True,0.015403816086986623,mutate_both,100,TSEvo'>
1,False,0.1106014953921501,True,-0.054543146561454384,True,0.0587254744389151,mutate_both,100,TSEvo'>
2,False,-0.18806980257955,True,-0.07759832369504498,True,0.05550431521727752,mutate_both,100,TSEvo'>
3,False,0.14468692973633313,True,-0.013762462306346014,True,-0.029425056244306334,mutate_both,100,TSEvo'>
4,False,-0.01524950247141585,True,-0.12232189049832647,True,0.18007316619673772,mutate_both,100,TSEvo'>
5,False,0.20490417921390408,True,-0.13136944021803704,True,0.06793693390236515,mutate_both,100,TSEvo'>
6,False,-0.016699912713402078,True,-0.02922604539733622,True,-0.25285250998866127,mutate_both,100,TSEvo'>
7,False,-0.06601261287090279,True,-0.11897911598150285,True,-0.07572054642344231,mutate_both,100,TSEvo'>
8,False,0.11960190044222081,True,0.09684455456317434,True,-0.09652844095131846,mutate_both,100,TSEvo'>
9,False,0.18023213626366336,True,0.009650301611361272,True,-0.014732109312251686,mutate_both,100,TSEvo'>
10,False,0.05614490763395203,True,-0.01860633530091483,True,0.05540344336037495,mutate_both,100,TSEvo'>
11,False,-0.0711201017009432,True,0.013922043674648811,True,-0.07139317904669461,mutate_both,100,TSEvo'>
12,False,-0.184975410011615,True,0.11846425960719552,True,0.08529013611256643,mutate_both,100,TSEvo'>
13,False,-0.029526174457609893,True,0.05592341272425441,True,0.032413517410256665,mutate_both,100,TSEvo'>
14,False,0.014362494675687317,True,0.012412056368955711,True,0.0493268977653768,mutate_both,100,TSEvo'>
15,False,-0.028720425016434174,True,-0.026576495197822438,True,0.013910158396339044,mutate_both,100,TSEvo'>
16,False,-0.07472230664192982,True,0.020473795417038348,True,0.09718488217903992,mutate_both,100,TSEvo'>
17,False,0.03643245099401444,True,-0.05843336676714583,True,-0.10046790570730509,mutate_both,100,TSEvo'>
18,False,0.1475695882251163,True,0.19951302607885374,True,0.04115737611168015,mutate_both,100,TSEvo'>
19,False,0.010942483078424256,True,0.08636887824639622,True,-0.05869916939814113,mutate_both,100,TSEvo'>
