,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,-0.15342715017790795,True,-0.6346596589137259,True,-0.6539439766893156,1000,random,uniform,SHAP,10,1,LEFTIST'>
1,False,0.00035431482254134113,True,-0.6788445409639278,True,-0.7013366154242836,1000,random,uniform,SHAP,10,1,LEFTIST'>
2,False,0.2669192892574744,True,0.6153991464023472,True,-0.7122047293365891,1000,random,uniform,SHAP,10,1,LEFTIST'>
3,False,0.3457711796970199,True,0.7694441049305416,True,-0.664874775040787,1000,random,uniform,SHAP,10,1,LEFTIST'>
4,False,0.08163669588679154,True,0.7501980798028783,True,-0.7383491808154534,1000,random,uniform,SHAP,10,1,LEFTIST'>
5,False,0.4276587315235457,True,0.7162217612207156,True,-0.6699728064991078,1000,random,uniform,SHAP,10,1,LEFTIST'>
6,False,0.5593903026102225,True,0.714169806335289,True,0.7498573572636358,1000,random,uniform,SHAP,10,1,LEFTIST'>
7,False,0.02314770728195037,True,-0.50737158669157,True,-0.6808004892843511,1000,random,uniform,SHAP,10,1,LEFTIST'>
8,False,0.38084535739289105,True,0.6866547335896067,True,-0.684350291132722,1000,random,uniform,SHAP,10,1,LEFTIST'>
9,False,0.1407979506251294,True,0.8899990859181516,True,0.677021095415544,1000,random,uniform,SHAP,10,1,LEFTIST'>
10,False,0.2316059087907211,True,0.5185764030370407,True,0.6860577968724818,1000,random,uniform,SHAP,10,1,LEFTIST'>
11,False,0.2338687445006437,True,0.5486616679175442,True,-0.721263510772588,1000,random,uniform,SHAP,10,1,LEFTIST'>
12,False,0.16490485274349287,True,0.3946130389831205,True,-0.7051874463079559,1000,random,uniform,SHAP,10,1,LEFTIST'>
13,False,0.3782082051562592,True,0.6672115820944657,True,0.5961730730500767,1000,random,uniform,SHAP,10,1,LEFTIST'>
14,False,-0.03168727685570084,True,-0.37775443353924365,True,-0.5102853017820788,1000,random,uniform,SHAP,10,1,LEFTIST'>
15,False,0.014788564251498814,True,0.14786335779007181,True,-0.621310345292666,1000,random,uniform,SHAP,10,1,LEFTIST'>
16,False,0.24359458406958315,True,0.38341063939996756,True,0.5595956176163724,1000,random,uniform,SHAP,10,1,LEFTIST'>
17,False,0.46461052420087107,True,0.48122515215505934,True,-0.6212375512607062,1000,random,uniform,SHAP,10,1,LEFTIST'>
18,False,0.44727497592691484,True,0.7278129708562799,True,-0.7343684173152232,1000,random,uniform,SHAP,10,1,LEFTIST'>
19,False,0.21774323185864963,True,0.41195072518719345,True,-0.7451782696111126,1000,random,uniform,SHAP,10,1,LEFTIST'>
