,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,-0.1332097532663294,True,-0.044135078227415386,True,-0.009612216809161312,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,False,0.11666104624393475,True,-0.15180929004072763,True,0.08153010084493552,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,False,0.118776779858811,True,0.1414013934452446,True,-0.02971871209036504,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,False,-0.17804546990805875,True,-0.089384264275137,True,-0.19898337358585247,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,False,0.2976761812114803,True,0.17386126129051666,True,0.18933310568756856,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,False,0.28742680108980373,True,0.2608361573884651,True,0.03255261525804381,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,False,0.07497210962876613,True,0.0920845976944992,True,0.16286467815302952,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,False,0.148419677867441,True,-0.16651005140997924,True,0.014331570495781055,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,False,0.03510439858215409,True,0.03732489058250089,True,0.22962473618968435,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,False,0.0096259408571312,True,-0.15110656095120203,True,-0.021458304411720516,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,False,0.24871930164312037,True,0.25451749398656726,True,0.3484643042009178,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,False,-0.02137416287387812,True,-0.04312697650430879,True,-0.1546098437731432,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,False,-0.1675213116881342,True,-0.11091798375678862,True,0.12935240477027332,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,False,-0.12819907387883106,True,-0.3507982728437289,True,-0.13392246388995377,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,False,0.07725037351414756,True,-0.021668588261644712,True,0.0769863235095906,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,False,0.2430607194190073,True,0.3642247273633002,True,0.24327095539161467,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,False,-0.40889153607151535,True,-0.29481033435333837,True,-0.11658948958778392,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
17,False,0.01634170145950922,True,0.06263101222725789,True,0.015512676138992584,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
18,False,0.023074386184970274,True,-0.02580743088858618,True,-0.2145739507436102,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
