,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,-0.02808326994719738,True,-0.17016194250870004,True,-0.19599714572550672,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,False,-0.16013679310403625,True,-0.3699831029294931,True,-0.11661940058837195,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,False,-0.05441990997149194,True,-0.005761471262835896,True,-0.07473248661010302,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,False,-0.09930945640690468,True,-0.00868605251741408,True,-0.13504868000029985,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,False,-0.27982766631807177,True,-0.09088063596857003,True,-0.1192921848354663,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,False,-0.04342819449982145,True,-0.19213013046050448,True,0.29087948413498116,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,False,0.028406528380678857,True,0.03643227568252144,True,0.19557711295947539,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,False,0.11374000566870605,True,-0.004701461784306064,True,-0.05433822374094149,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,False,-0.2153249899439214,True,-0.19498539371193302,True,-0.06749339300251063,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,False,-0.020593015902011853,True,-0.0639606533133255,True,-0.28643507451938105,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,False,-0.10290793880414739,True,0.07572754583244107,True,-0.2562191670146087,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,False,0.08959278631690377,True,0.2979905209616843,True,0.21029235597756313,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,False,0.025831397231174974,True,0.1303031956884201,True,0.162667402824387,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,False,-0.11012815416366462,True,-0.0728426101356143,True,0.04013010886783954,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,False,0.1634158885742945,True,0.04359672387590389,True,0.061667013595184374,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,False,0.21747912347973444,True,0.13003193950003922,True,0.24175809999766815,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,False,0.009231142053332473,True,-0.03956952878509942,True,0.04648731478579575,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
17,False,-0.03169385558079491,True,-0.1299117004147898,True,0.1018326474121293,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
