,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,False,-0.08191413379577611,True,0.27301185167381875,True,-0.07886940111132315,mutate_both,100,TSEvo'>
1,False,0.03222797597255833,True,-0.11756596604688091,True,-0.23287670510453715,mutate_both,100,TSEvo'>
2,False,-0.08002543562663836,True,-0.08764330131636708,True,-0.0978926547187714,mutate_both,100,TSEvo'>
3,False,0.04616496873312653,True,0.03553152340089326,True,-0.015758495985406504,mutate_both,100,TSEvo'>
4,False,-0.18014164329442506,True,-0.5679074836934698,True,0.3239759488072808,mutate_both,100,TSEvo'>
5,False,-0.056260307706103005,True,0.09641321285662814,True,-0.21694083221777566,mutate_both,100,TSEvo'>
6,False,0.1517512628233945,True,0.13213085515348758,True,0.2019740510741446,mutate_both,100,TSEvo'>
7,False,0.3166497340151219,True,0.22061341754943262,True,0.006795475720760538,mutate_both,100,TSEvo'>
8,False,-0.0500358376256025,True,0.0456292641411653,True,0.0007797403030778884,mutate_both,100,TSEvo'>
9,False,-0.030050470834108108,True,0.11355533890219867,True,-0.14245835582362454,mutate_both,100,TSEvo'>
10,False,0.06929599609347042,True,0.2211343428515665,True,0.16800930602366715,mutate_both,100,TSEvo'>
11,False,0.07266742499303548,True,0.25730325255302633,True,-0.2566823671601298,mutate_both,100,TSEvo'>
12,False,0.1439803966130875,True,0.10416223928878307,True,-0.10379766037867252,mutate_both,100,TSEvo'>
13,False,-0.1008006127747193,True,-0.15577752341753995,True,-0.16817389098743993,mutate_both,100,TSEvo'>
14,False,0.16642005700031365,True,0.16288729042212527,True,0.018580275573635764,mutate_both,100,TSEvo'>
15,False,0.08384928552164617,True,0.20035927767462478,True,-0.28530731867617276,mutate_both,100,TSEvo'>
16,False,0.024169906462849566,True,-0.13978468844116115,True,0.0957538105581956,mutate_both,100,TSEvo'>
17,False,0.01426933194071619,True,0.27968152858316525,True,0.23813070818635396,mutate_both,100,TSEvo'>
18,False,-0.02410330792450286,True,-0.12605029930354594,True,-0.0850651451133669,mutate_both,100,TSEvo'>
19,False,-0.18147840976013804,True,-0.3870329487359745,True,0.1924598859194531,mutate_both,100,TSEvo'>
