,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.5813801758339855,True,0.630230336265767,True,0.28654293995435437,1000,random,uniform,Lime,10,1,LEFTIST'>
1,False,-0.11456011063931391,True,0.022141899978251937,True,-0.1007757797090359,1000,random,uniform,Lime,10,1,LEFTIST'>
2,False,0.4383006703215113,True,0.32495216793065984,True,0.254752281845217,1000,random,uniform,Lime,10,1,LEFTIST'>
3,False,0.34025503796904727,True,0.4785909068510226,True,0.1346160239070989,1000,random,uniform,Lime,10,1,LEFTIST'>
4,False,-0.07019598236542712,True,0.09387813306096965,True,-0.010682347500158876,1000,random,uniform,Lime,10,1,LEFTIST'>
5,False,0.03323942192279552,True,-0.014161670476867397,True,-0.06786328726038805,1000,random,uniform,Lime,10,1,LEFTIST'>
6,False,0.38903136793051146,True,0.38746678574513455,True,0.041289441070488625,1000,random,uniform,Lime,10,1,LEFTIST'>
7,False,0.264350132748508,True,0.5386139017883523,True,0.20193515104900764,1000,random,uniform,Lime,10,1,LEFTIST'>
8,False,-0.05178349910363029,True,-0.06679685820016694,True,0.09051966379455838,1000,random,uniform,Lime,10,1,LEFTIST'>
9,False,-0.0949389625039647,True,-0.06031117977297186,True,-0.029678922095805683,1000,random,uniform,Lime,10,1,LEFTIST'>
10,False,-0.08946928011798755,True,-0.17829822284749183,True,0.03770179845864007,1000,random,uniform,Lime,10,1,LEFTIST'>
11,False,-0.0036149003981315515,True,-0.1278078803390598,True,-0.03196525063970282,1000,random,uniform,Lime,10,1,LEFTIST'>
12,False,-0.1428606930989456,True,-0.2799376562422617,True,-0.030316899106405566,1000,random,uniform,Lime,10,1,LEFTIST'>
13,False,-0.015374532475544024,True,0.07435308665979452,True,-0.15682401293962378,1000,random,uniform,Lime,10,1,LEFTIST'>
14,False,0.32727080301196954,True,0.21129355156071838,True,0.3244944167879352,1000,random,uniform,Lime,10,1,LEFTIST'>
15,False,-0.08856467478096929,True,0.1438883918548301,True,0.2663215070622108,1000,random,uniform,Lime,10,1,LEFTIST'>
16,False,0.3450987136727677,True,0.6175000744922013,True,0.2742913322017516,1000,random,uniform,Lime,10,1,LEFTIST'>
17,False,0.052867205370485774,True,-0.35052678952116334,True,-0.15803387703474514,1000,random,uniform,Lime,10,1,LEFTIST'>
18,False,-0.003976341164978465,True,0.22130032935926097,True,-0.03435173521813595,1000,random,uniform,Lime,10,1,LEFTIST'>
19,False,0.1214325376151245,True,0.1659187273048245,True,-0.04248186562335813,1000,random,uniform,Lime,10,1,LEFTIST'>
