,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.05233105356434876,True,-0.11333470107513825,True,0.018727527160256607,50,NG,dtw,500,1,NativeGuideCF'>
1,False,-0.0003855086584678598,True,0.02929230205294761,True,0.08851004384675146,50,NG,dtw,500,1,NativeGuideCF'>
2,False,-0.07032981545181041,True,-0.14600881527587606,True,-0.020742445779880953,50,NG,dtw,500,1,NativeGuideCF'>
3,False,0.3240473158016468,True,-0.04643167446398704,True,0.11553074826265557,50,NG,dtw,500,1,NativeGuideCF'>
4,False,0.09466484505834787,True,0.04401960237433496,True,0.04046467489434335,50,NG,dtw,500,1,NativeGuideCF'>
5,False,0.04218291263895184,True,0.2796486177514666,True,-0.032043567956400634,50,NG,dtw,500,1,NativeGuideCF'>
6,False,0.06175409210394629,True,-0.18475247827175795,True,-0.14683689337875874,50,NG,dtw,500,1,NativeGuideCF'>
7,False,0.24074613616058974,True,0.23561736341067271,True,0.07860684365732126,50,NG,dtw,500,1,NativeGuideCF'>
8,False,-0.02976744556970068,True,-0.23237357294483962,True,-0.10083793358582624,50,NG,dtw,500,1,NativeGuideCF'>
9,False,-0.1655889374176371,True,-0.01172651615594619,True,-0.2149673626983719,50,NG,dtw,500,1,NativeGuideCF'>
10,False,-0.05032221988958008,True,-0.06757488861870029,True,-0.08508482336223408,50,NG,dtw,500,1,NativeGuideCF'>
11,False,0.20183662349642828,True,0.019109426258976027,True,-0.28046035365545563,50,NG,dtw,500,1,NativeGuideCF'>
12,False,-0.08164279963313664,True,-0.11779158231838498,True,-0.09202269863885612,50,NG,dtw,500,1,NativeGuideCF'>
13,False,0.18315361072470057,True,0.18811416083054205,True,0.07098117412114356,50,NG,dtw,500,1,NativeGuideCF'>
14,False,-0.06381576888525584,True,0.04617206848251935,True,0.025308415594670404,50,NG,dtw,500,1,NativeGuideCF'>
15,False,0.02923216105517607,True,-0.016592803077447427,True,-0.08500325006981198,50,NG,dtw,500,1,NativeGuideCF'>
16,False,0.11261929836116025,True,0.17486945406987672,True,0.17646153494243247,50,NG,dtw,500,1,NativeGuideCF'>
17,False,-0.2150366104230869,True,-0.37254438715621346,True,-0.043464524790093884,50,NG,dtw,500,1,NativeGuideCF'>
18,False,0.030476258185387115,True,-0.24027569785163666,True,-0.06460516546959157,50,NG,dtw,500,1,NativeGuideCF'>
19,False,0.08799216206336777,True,-0.10224044820683213,True,-0.09623883628329037,50,NG,dtw,500,1,NativeGuideCF'>
