,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,-0.16735013314942757,True,-0.057302386440661116,True,0.054621182467366886,SG,True,Saliency_PTY'>
1,False,0.02449917373655045,True,0.16508486091517702,True,-0.37897032562257615,SG,True,Saliency_PTY'>
2,False,-0.019030606552319144,True,-0.21424189023542323,True,-0.20951256857876277,SG,True,Saliency_PTY'>
3,False,-0.1411505157294453,True,0.07384824820802366,True,-0.02644297546025164,SG,True,Saliency_PTY'>
4,False,0.14904590837815665,True,0.2595316944420344,True,-0.18180318241557591,SG,True,Saliency_PTY'>
5,False,0.013386902078118885,True,0.08708022228934918,True,-0.06630580912452294,SG,True,Saliency_PTY'>
6,False,-0.09603899616256774,True,0.07977458162228684,True,-0.12316073634267008,SG,True,Saliency_PTY'>
7,False,0.09251091070487207,True,0.3348898960792542,True,0.05011019273794466,SG,True,Saliency_PTY'>
8,False,0.06617026494297747,True,-0.057733150578536105,True,0.060308797847202174,SG,True,Saliency_PTY'>
9,False,0.11955485169330933,True,0.119040995826868,True,0.0074827184810938845,SG,True,Saliency_PTY'>
10,False,0.03315996017414302,True,0.05600823025962684,True,0.07703550691107872,SG,True,Saliency_PTY'>
11,False,0.026902069684306664,True,0.11657186554369056,True,-0.04259126024950241,SG,True,Saliency_PTY'>
12,False,0.19613507908843247,True,0.027633596215384193,True,-0.13450940147916443,SG,True,Saliency_PTY'>
13,False,-0.1325450862188895,True,-0.3808032555086286,True,0.008772186291917308,SG,True,Saliency_PTY'>
14,False,0.10147386024716004,True,0.25515716302179775,True,-0.04458825125934273,SG,True,Saliency_PTY'>
15,False,0.0806153111688605,True,-0.1174664812643798,True,-0.2127038497724604,SG,True,Saliency_PTY'>
16,False,0.15125382989917535,True,-0.08482083054756799,True,0.17534624883913275,SG,True,Saliency_PTY'>
17,False,0.15637088213701894,True,0.2992743049021285,True,0.09812546612738764,SG,True,Saliency_PTY'>
18,True,-0.01711237278365296,True,-0.012555976229204794,True,0.04218221647906044,SG,True,Saliency_PTY'>
19,False,-0.06965015569712434,True,-0.13099555259823079,True,0.013329482559445476,SG,True,Saliency_PTY'>
