,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,-0.06689738960960931,True,0.18913215100534944,True,-0.05188298859487321,50,NG,dtw,500,1,NativeGuideCF'>
1,False,-0.05365776832652806,True,-0.09306906258469884,True,-0.2253774871559312,50,NG,dtw,500,1,NativeGuideCF'>
2,False,0.19334828551473995,True,-0.1238435686384639,True,0.002977950570016235,50,NG,dtw,500,1,NativeGuideCF'>
3,False,-0.009343842093348846,True,0.00261968034337843,True,-0.015833461163621904,50,NG,dtw,500,1,NativeGuideCF'>
4,False,0.16705659924049826,True,0.0972616928760075,True,0.09085273141705594,50,NG,dtw,500,1,NativeGuideCF'>
5,False,-0.02098766679527317,True,-0.005178908504144069,True,0.07837773494047638,50,NG,dtw,500,1,NativeGuideCF'>
6,False,0.01673267676630858,True,0.04557001197519141,True,0.06498931032656377,50,NG,dtw,500,1,NativeGuideCF'>
7,False,0.0538965342880289,True,0.04326936536308883,True,0.17815976827597607,50,NG,dtw,500,1,NativeGuideCF'>
8,False,0.020404687527644082,True,0.019080280316382325,True,-0.053704471830173614,50,NG,dtw,500,1,NativeGuideCF'>
9,False,0.07156203305928238,True,0.18832301360897025,True,0.27714576971942767,50,NG,dtw,500,1,NativeGuideCF'>
10,False,0.15243262629126494,True,0.028775560906273423,True,0.13480051520911254,50,NG,dtw,500,1,NativeGuideCF'>
11,False,0.056187580917559314,True,-0.21645042333961403,True,0.06418243217743419,50,NG,dtw,500,1,NativeGuideCF'>
12,False,-0.015467409519205493,True,-0.30409012383998935,True,0.07962446482847317,50,NG,dtw,500,1,NativeGuideCF'>
13,False,-0.030555781465739357,True,0.049028549033927976,True,-0.09942634226113317,50,NG,dtw,500,1,NativeGuideCF'>
14,False,0.1276511440458355,True,0.05593176829861941,True,0.1565579343147862,50,NG,dtw,500,1,NativeGuideCF'>
15,False,0.1811444277734579,True,0.09480822041564586,True,0.043123502076235824,50,NG,dtw,500,1,NativeGuideCF'>
16,False,0.11293648071980301,True,0.15883435906447776,True,-0.03356635506268676,50,NG,dtw,500,1,NativeGuideCF'>
17,False,0.08244609812877479,True,0.1600018558650768,True,-0.030392669960728327,50,NG,dtw,500,1,NativeGuideCF'>
18,False,0.19535763821101126,True,0.0537099499563121,True,0.02454839166725655,50,NG,dtw,500,1,NativeGuideCF'>
19,False,-0.10361198490142308,True,-0.0032567047333580557,True,0.03185790661401368,50,NG,dtw,500,1,NativeGuideCF'>
