,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,-0.06270074958392861,True,0.5716433196939532,True,-0.9705031227544889,GRAD,False,Saliency_PTY'>
1,False,0.304667979130671,True,0.5792127741953694,True,-0.9392561131028799,GRAD,False,Saliency_PTY'>
2,False,0.13650944619338806,True,0.5580484709505058,True,0.8366075043254056,GRAD,False,Saliency_PTY'>
3,False,-0.13237294143666367,True,-0.5195909036103873,True,0.8932269272348455,GRAD,False,Saliency_PTY'>
4,False,0.4835766434185567,True,0.8341500237337894,True,0.9029216680060986,GRAD,False,Saliency_PTY'>
5,False,-0.12553196596901842,True,0.4540223673962644,True,-0.9616675765448124,GRAD,False,Saliency_PTY'>
6,False,-0.012985585679811057,True,0.26377284254625605,True,0.7860415820227882,GRAD,False,Saliency_PTY'>
7,False,0.24744106588479364,True,0.6964448357002118,True,0.8829350407184156,GRAD,False,Saliency_PTY'>
8,False,-0.6891389822151939,True,-0.9598614685446232,True,-0.9280031646310447,GRAD,False,Saliency_PTY'>
9,False,0.4827613224993396,True,0.835551067637274,True,0.8941768108559215,GRAD,False,Saliency_PTY'>
10,False,-0.6348241024146256,True,-0.9340982118179433,True,0.8780859132261549,GRAD,False,Saliency_PTY'>
11,False,-0.514116318605027,True,-0.9594130341245172,True,0.8235635577093575,GRAD,False,Saliency_PTY'>
12,False,0.18917842314868544,True,0.8358768884354674,True,-0.9170849692342882,GRAD,False,Saliency_PTY'>
13,False,0.1881235644768419,True,0.35526704299929535,True,-0.8961616330758548,GRAD,False,Saliency_PTY'>
14,False,0.15314313817882014,True,0.4279115738925848,True,0.9003756437314397,GRAD,False,Saliency_PTY'>
15,False,-0.09203799216088376,True,-0.4150906787962065,True,-0.8557892846914601,GRAD,False,Saliency_PTY'>
16,False,0.17095414699215325,True,0.5567460618288972,True,0.8355134760750733,GRAD,False,Saliency_PTY'>
17,False,0.43438452274128236,True,0.5633458969807751,True,0.7577333466350414,GRAD,False,Saliency_PTY'>
18,False,-0.5705572700503629,True,-0.9434023707046159,True,-0.9507070461624857,GRAD,False,Saliency_PTY'>
19,False,0.6850569629933314,True,0.966058986276849,True,-0.8008121697560329,GRAD,False,Saliency_PTY'>
