,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.22076688687286045,True,0.3338421332327368,True,-0.28632355880945004,1000,random,uniform,Lime,10,1,LEFTIST'>
1,False,0.17804526293420683,True,0.3758760170167549,True,0.6462681378881786,1000,random,uniform,Lime,10,1,LEFTIST'>
2,False,0.08109531382832469,True,0.42965748129854436,True,0.19417518407087697,1000,random,uniform,Lime,10,1,LEFTIST'>
3,False,0.22652797254820792,True,0.1727700422322917,True,0.49639401435617236,1000,random,uniform,Lime,10,1,LEFTIST'>
4,False,-0.03621901325271088,True,0.02736422228825384,True,0.24794314619245444,1000,random,uniform,Lime,10,1,LEFTIST'>
5,False,-0.029253751467987702,True,-0.23505021068769844,True,-0.08552574040236406,1000,random,uniform,Lime,10,1,LEFTIST'>
6,False,0.02064579418327128,True,-0.19225859866739647,True,0.00014370928533180137,1000,random,uniform,Lime,10,1,LEFTIST'>
7,False,0.12032948750617158,True,0.4282814793113423,True,0.32807083495124445,1000,random,uniform,Lime,10,1,LEFTIST'>
8,False,-0.08852101207447483,True,-0.08373180679928674,True,-0.13278288563777987,1000,random,uniform,Lime,10,1,LEFTIST'>
9,False,0.1050354123037127,True,0.3654686916951866,True,0.5559389341177732,1000,random,uniform,Lime,10,1,LEFTIST'>
10,False,0.0046811781152380424,True,-0.04254255383915427,True,-0.1638911660397163,1000,random,uniform,Lime,10,1,LEFTIST'>
11,False,0.014902454166273598,True,-0.07238038354043712,True,0.10084900713467947,1000,random,uniform,Lime,10,1,LEFTIST'>
12,False,0.21631332346267246,True,0.5839091442980208,True,0.251198258053799,1000,random,uniform,Lime,10,1,LEFTIST'>
13,False,-0.10191838765013798,True,-0.08126512215944728,True,0.10112244932177622,1000,random,uniform,Lime,10,1,LEFTIST'>
14,False,0.0013168998353722816,True,-0.20070142124882434,True,0.031732825668146974,1000,random,uniform,Lime,10,1,LEFTIST'>
15,False,-0.06668675877736668,True,0.0572073879273975,True,-0.0670219835230219,1000,random,uniform,Lime,10,1,LEFTIST'>
16,False,0.028762531884359156,True,0.6094995643406534,True,0.4895004550028956,1000,random,uniform,Lime,10,1,LEFTIST'>
17,False,0.1528530492192416,True,0.7518780123443841,True,0.6856726014760097,1000,random,uniform,Lime,10,1,LEFTIST'>
18,False,0.14124066169700775,True,0.08474023523438333,True,0.23935209541630795,1000,random,uniform,Lime,10,1,LEFTIST'>
19,False,-0.14708983526033967,True,-0.11357419126566097,True,-0.023107656019836546,1000,random,uniform,Lime,10,1,LEFTIST'>
