,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,False,0.06449401958321675,True,0.08103977409019797,True,0.06438821420699672,authentic_opposing_information,100,TSEvo'>
1,False,0.11748211247188137,True,0.22203225146481542,True,-0.12631013207082742,authentic_opposing_information,100,TSEvo'>
2,False,0.03978189195092339,True,0.1449264630439192,True,-0.0919496892515179,authentic_opposing_information,100,TSEvo'>
3,False,-0.13776293188879507,True,0.052882293138020516,True,0.20378971844118227,authentic_opposing_information,100,TSEvo'>
4,False,-0.11577635675774496,True,-0.16539813109724072,True,-0.21155515430333255,authentic_opposing_information,100,TSEvo'>
5,False,-0.25698257307149686,True,-0.2060648810912584,True,0.15046576615614735,authentic_opposing_information,100,TSEvo'>
6,False,-0.07231037999048716,True,-0.17547177239640105,True,-0.3021327287864462,authentic_opposing_information,100,TSEvo'>
7,False,0.02952677815150513,True,0.15005972428519784,True,-0.11749884135283567,authentic_opposing_information,100,TSEvo'>
8,False,-0.08788208596311119,True,0.03686344584047954,True,-0.030099606259212416,authentic_opposing_information,100,TSEvo'>
9,False,0.07270813618861734,True,0.054527758026695516,True,-0.17676784280319288,authentic_opposing_information,100,TSEvo'>
10,False,0.23401720711097718,True,0.06872045980389578,True,0.3142436609423616,authentic_opposing_information,100,TSEvo'>
11,False,0.1136053619912463,True,-0.1065350587005796,True,-0.07542322265275124,authentic_opposing_information,100,TSEvo'>
12,False,0.056602778109841614,True,-0.09990748196590908,True,0.06422469717865435,authentic_opposing_information,100,TSEvo'>
13,False,-0.2502429815373183,True,-0.06954191292730837,True,0.24268989075826683,authentic_opposing_information,100,TSEvo'>
14,False,0.0683025946862208,True,-0.07321805926460817,True,0.3685106532486558,authentic_opposing_information,100,TSEvo'>
15,False,-0.024373833923133137,True,-0.1471962049064757,True,-0.03974400644871039,authentic_opposing_information,100,TSEvo'>
16,False,-0.03906211295736202,True,0.04806441431200756,True,-0.08227381467845316,authentic_opposing_information,100,TSEvo'>
17,False,-0.20639404850871387,True,-0.0002855551544762929,True,0.211070139056387,authentic_opposing_information,100,TSEvo'>
18,False,-0.05713956892669022,True,-0.086364003330691,True,0.0913374538432605,authentic_opposing_information,100,TSEvo'>
19,False,0.06429640362881621,True,-0.15250307509530622,True,0.11216221219458564,authentic_opposing_information,100,TSEvo'>
