,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.03410263313374446,True,0.07644258895507788,True,0.0008167703903399571,1000,random,uniform,Lime,10,1,LEFTIST'>
1,False,0.04726747412979101,True,0.018613792847906634,True,-0.06970951398893367,1000,random,uniform,Lime,10,1,LEFTIST'>
2,False,0.46349181436388365,True,0.5842673042992752,True,-0.30337015726629185,1000,random,uniform,Lime,10,1,LEFTIST'>
3,False,-0.011451543902178424,True,0.10864138232182804,True,0.00840441042331877,1000,random,uniform,Lime,10,1,LEFTIST'>
4,False,0.09245820239658474,True,0.5880114085155012,True,-0.41773087902164985,1000,random,uniform,Lime,10,1,LEFTIST'>
5,False,0.5065815407130029,True,0.5309225084959859,True,0.4040480361109967,1000,random,uniform,Lime,10,1,LEFTIST'>
6,False,0.22842296420260091,True,0.6105659752025047,True,-0.4692798336111956,1000,random,uniform,Lime,10,1,LEFTIST'>
7,False,0.39343243927329224,True,0.42663711390744197,True,0.3128790590515232,1000,random,uniform,Lime,10,1,LEFTIST'>
8,False,0.0888987483956451,True,-0.09554667407926833,True,-0.3567777602455801,1000,random,uniform,Lime,10,1,LEFTIST'>
9,False,-0.05488962199502593,True,-0.29000763303002464,True,-0.036912824554485885,1000,random,uniform,Lime,10,1,LEFTIST'>
10,False,-0.05816447698064535,True,0.009034670154714212,True,-0.11319046496126287,1000,random,uniform,Lime,10,1,LEFTIST'>
11,False,0.21354844571955087,True,0.49159975122009303,True,0.5672490156750549,1000,random,uniform,Lime,10,1,LEFTIST'>
12,False,-0.012666095694153265,True,-0.131475071311438,True,-0.060931290084790916,1000,random,uniform,Lime,10,1,LEFTIST'>
13,False,0.0800531450627036,True,-0.014727640686512113,True,-0.021047571998119248,1000,random,uniform,Lime,10,1,LEFTIST'>
14,False,-0.1732526649351524,True,-0.05717994330071813,True,0.023710255112550788,1000,random,uniform,Lime,10,1,LEFTIST'>
15,False,0.24266883970735692,True,0.5761373736702412,True,-0.4476983569635645,1000,random,uniform,Lime,10,1,LEFTIST'>
16,False,0.12447441798839998,True,-0.20515798369247984,True,-0.08561775667836874,1000,random,uniform,Lime,10,1,LEFTIST'>
17,False,0.03583278995858978,True,0.6563104961407416,True,0.41183469670757294,1000,random,uniform,Lime,10,1,LEFTIST'>
18,False,0.427019691051136,True,0.57554327779789,True,0.5546595106189836,1000,random,uniform,Lime,10,1,LEFTIST'>
19,False,0.4974516465542731,True,0.5597762100446524,True,-0.3431728227690651,1000,random,uniform,Lime,10,1,LEFTIST'>
