,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.14935541198618396,True,0.09259165988328148,True,-0.09268979371624013,50,NG,dtw,500,1,NativeGuideCF'>
1,False,-0.06317836257277064,True,0.10062018470799777,True,0.12041789166113956,50,NG,dtw,500,1,NativeGuideCF'>
2,False,0.0141018292554647,True,0.12820985455530934,True,0.04009521711631282,50,NG,dtw,500,1,NativeGuideCF'>
3,False,-0.02145960849425764,True,-0.18922590677446885,True,-0.08134094879612239,50,NG,dtw,500,1,NativeGuideCF'>
4,False,-0.1478175556490116,True,0.07704444716336696,True,-0.01849938791918983,50,NG,dtw,500,1,NativeGuideCF'>
5,False,-0.031299600251993936,True,-0.11762214132831288,True,0.04420551255129208,50,NG,dtw,500,1,NativeGuideCF'>
6,False,-0.12626883572374606,True,0.29325240847320827,True,-0.046372298137020054,50,NG,dtw,500,1,NativeGuideCF'>
7,False,-0.0367803840923998,True,-0.080060236047058,True,-0.18887415856038386,50,NG,dtw,500,1,NativeGuideCF'>
8,False,0.12660121576325645,True,0.17922969489187102,True,0.1295301571445471,50,NG,dtw,500,1,NativeGuideCF'>
9,False,-0.05060217259835986,True,0.08371863950583286,True,0.18037408313625022,50,NG,dtw,500,1,NativeGuideCF'>
10,False,0.016486572462981162,True,0.29997304783738055,True,-0.13365644024881937,50,NG,dtw,500,1,NativeGuideCF'>
11,False,0.15922532286256727,True,0.0007741250054426382,True,0.015895282495029965,50,NG,dtw,500,1,NativeGuideCF'>
12,False,-0.17969706640636157,True,-0.058064449802761466,True,0.327395921068396,50,NG,dtw,500,1,NativeGuideCF'>
13,False,0.05573534645355602,True,0.19764156858447393,True,-0.0009097223633670746,50,NG,dtw,500,1,NativeGuideCF'>
14,False,-0.11156664632169354,True,-0.2410127962750917,True,-0.062457668798538674,50,NG,dtw,500,1,NativeGuideCF'>
15,False,0.14838313588211896,True,0.30084663191436284,True,0.29082097232042026,50,NG,dtw,500,1,NativeGuideCF'>
16,False,-0.08070930534983017,True,-0.29850208536573414,True,0.11404414793856626,50,NG,dtw,500,1,NativeGuideCF'>
17,False,0.20611529118079103,True,0.2603756116912228,True,-0.08396538283096885,50,NG,dtw,500,1,NativeGuideCF'>
18,False,-0.15942816298278495,True,-0.13681108537504408,True,-0.081848797389347,50,NG,dtw,500,1,NativeGuideCF'>
19,False,-0.014448644160145433,True,0.044935998357820056,True,-0.036189657101971716,50,NG,dtw,500,1,NativeGuideCF'>
