,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,-0.057880880694669866,True,-0.1189351893888732,True,-0.1403212588982719,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,False,-0.020823848357711526,True,-0.017058955316796395,True,0.03393324274681551,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,False,-0.12836699421997022,True,0.045306508028491656,True,0.06791508128809587,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,False,-0.07272859750247562,True,-0.1485391657350753,True,0.13993611691064947,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,False,0.19946745334268015,True,-0.08879281257052053,True,0.03187160874772828,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,False,0.1667443115242665,True,0.1425474683996177,True,0.07276393578517504,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,False,0.18653077986808583,True,0.24535115441126792,True,-0.0827678042963284,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,False,-0.04923671873006583,True,0.14541334594333444,True,0.0030910195952382922,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,False,0.03719473080418324,True,0.12194385131434837,True,-0.09939379571156708,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,False,-0.28126699010696726,True,0.0399382696982921,True,-0.2844414065242244,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,False,0.018369179995913847,True,0.04505527817935985,True,0.13692011960730596,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,True,-0.19145958156863718,True,0.0016141479620586877,True,-0.2353702221475627,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,False,0.26771415845972313,True,0.05827376105382911,True,0.03658731523712478,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,False,-0.09113057859884413,True,-0.02909247066414557,True,-0.13482311564246807,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,False,-0.13044377844853744,True,0.10433889296605864,True,0.043775183931579115,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,False,-0.2027333238183674,True,0.024078946055431465,True,-0.250226332098295,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,False,0.15607459145439287,True,0.08719394630863134,True,0.20172351443361533,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,False,0.062480751533839314,True,0.08847903959235338,True,0.1440697858040826,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,False,-0.09407174380083422,True,0.07908271080527648,True,-0.07318862506686256,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,False,0.03751948722419236,True,0.19557204259454214,True,-0.03890185228924231,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
