,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,0.783554533070486,True,0.9920361208654032,True,0.9805061486901202,GS,False,Saliency_PTY'>
1,False,-0.40037410542446294,True,0.19396441101764866,True,0.8252469246700166,GS,False,Saliency_PTY'>
2,False,0.7432119129897008,True,0.9054574415315377,True,0.961775752199518,GS,False,Saliency_PTY'>
3,False,0.2256036946134951,True,0.8336681548742502,True,-0.3420985465408727,GS,False,Saliency_PTY'>
4,False,-0.595697181248213,True,-0.8859504686928397,True,-0.8859557191550191,GS,False,Saliency_PTY'>
5,False,-0.10713901035054238,True,-0.4671356583801959,True,-0.6103955688142293,GS,False,Saliency_PTY'>
6,False,0.391508336214385,True,0.9073788606175468,True,0.9055643361643393,GS,False,Saliency_PTY'>
7,False,0.7294349473935746,True,0.9464436189189448,True,0.9809255348985274,GS,False,Saliency_PTY'>
8,False,0.15176795270322235,True,-0.5730169538461172,True,-0.8003583486394382,GS,False,Saliency_PTY'>
9,False,-0.3285170094276183,True,-0.6015308204512739,True,-0.6575525853127592,GS,False,Saliency_PTY'>
10,False,-0.13935431407805596,True,-0.8948272399436329,True,0.05984663102781908,GS,False,Saliency_PTY'>
11,False,-0.5850562135143361,True,-0.6455490526718168,True,-0.8677408030048851,GS,False,Saliency_PTY'>
12,False,0.511104156048857,True,0.46306108571468996,True,0.8118731648031944,GS,False,Saliency_PTY'>
13,False,-0.47642723125673986,True,-0.8176362472805423,True,0.1272330498338104,GS,False,Saliency_PTY'>
14,False,0.7730981356702082,True,0.9916554163105045,True,0.34981166255361174,GS,False,Saliency_PTY'>
15,False,0.5717459607709703,True,0.9175333416291035,True,0.9025296887417629,GS,False,Saliency_PTY'>
16,False,0.4739913786105633,True,0.8512585963773119,True,0.9614445546909568,GS,False,Saliency_PTY'>
17,False,-0.1519946319868694,True,-0.866363581663127,True,-0.1028582070567746,GS,False,Saliency_PTY'>
18,False,-0.7626065065791209,True,-0.9928536970313402,True,-0.9637424630021656,GS,False,Saliency_PTY'>
19,False,-0.10070667874882404,True,-0.5368569545465744,True,-0.8344226974369671,GS,False,Saliency_PTY'>
