,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,False,0.22123104908413677,True,-0.060313547525228314,True,-0.11778187036139055,authentic_opposing_information,100,TSEvo'>
1,False,0.02806973348522457,True,0.24759207269546168,True,0.19594377970159407,authentic_opposing_information,100,TSEvo'>
2,False,0.11215390967570028,True,0.15533870571822242,True,-0.08683107600968962,authentic_opposing_information,100,TSEvo'>
3,False,0.02355055730660932,True,0.22558423159373844,True,0.16860883460732257,authentic_opposing_information,100,TSEvo'>
4,False,-0.15363876483627364,True,-0.17840910090297674,True,-0.19368804743142015,authentic_opposing_information,100,TSEvo'>
5,False,-0.08037498173439808,True,0.1479127923499625,True,0.15631486764722358,authentic_opposing_information,100,TSEvo'>
6,False,0.020559892989593872,True,0.15697638504959743,True,0.009474346615807134,authentic_opposing_information,100,TSEvo'>
7,False,0.10690102367141395,True,0.332169480309924,True,0.3774301065352884,authentic_opposing_information,100,TSEvo'>
8,False,-0.125118390802556,True,-0.3022831091106967,True,-0.048966285732549054,authentic_opposing_information,100,TSEvo'>
9,False,-0.06538207072528142,True,0.23733009427285962,True,0.5424492024163887,authentic_opposing_information,100,TSEvo'>
10,False,-0.3470744685988731,True,-0.4799498826919955,True,-0.22232782607754037,authentic_opposing_information,100,TSEvo'>
11,False,-0.20002308126676538,True,0.03923485670882909,True,-0.13072869219248195,authentic_opposing_information,100,TSEvo'>
12,False,-0.3565320084527787,True,-0.1086056623422021,True,-0.15003868469153336,authentic_opposing_information,100,TSEvo'>
13,False,-0.33924917655479503,True,-0.18582285610164745,True,-0.1414583461454278,authentic_opposing_information,100,TSEvo'>
14,False,-0.14027795233906304,True,-0.1735503908775151,True,0.024252389240838234,authentic_opposing_information,100,TSEvo'>
15,False,-0.05510442282081583,True,-0.2180609606674918,True,-0.10395233511263655,authentic_opposing_information,100,TSEvo'>
16,False,0.13269643634929293,True,0.3637086734293955,True,0.0342787145435606,authentic_opposing_information,100,TSEvo'>
17,False,-0.07238076605605974,True,-0.07530834224313687,True,-0.19630248763276412,authentic_opposing_information,100,TSEvo'>
18,False,-0.11625130823150387,True,-0.039655719872924176,True,0.10964862549178458,authentic_opposing_information,100,TSEvo'>
19,False,0.2620806658851108,True,0.30277110323758366,True,0.029551932927305156,authentic_opposing_information,100,TSEvo'>
