,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.11337379523210847,True,0.15039457297935166,True,0.18366739347337674,1000,random,uniform,Lime,10,1,LEFTIST'>
1,False,-0.06354162530463504,True,-0.02532735722938096,True,0.16040324380773696,1000,random,uniform,Lime,10,1,LEFTIST'>
2,False,0.08482450002311498,True,0.029359122747498252,True,0.017103077843672005,1000,random,uniform,Lime,10,1,LEFTIST'>
3,False,0.04838192556552805,True,0.027194845647059294,True,0.16042725797233678,1000,random,uniform,Lime,10,1,LEFTIST'>
4,False,-0.4791740658453835,True,-0.3722407171395087,True,-0.5352733179601588,1000,random,uniform,Lime,10,1,LEFTIST'>
5,False,0.09979065359786082,True,0.2340649518074143,True,-0.5892738098485506,1000,random,uniform,Lime,10,1,LEFTIST'>
6,False,-0.19641990697500197,True,-0.015026220973748627,True,0.0627422213519132,1000,random,uniform,Lime,10,1,LEFTIST'>
7,False,0.01158687103518689,True,-0.040916048216135384,True,0.037191518680907726,1000,random,uniform,Lime,10,1,LEFTIST'>
8,False,-0.09621050027777464,True,-0.13829480004612055,True,-0.40825055497310725,1000,random,uniform,Lime,10,1,LEFTIST'>
9,False,0.024895763332747498,True,0.0007006514298305982,True,0.06573059271495749,1000,random,uniform,Lime,10,1,LEFTIST'>
10,False,-0.4149355115259961,True,-0.0769047019129097,True,-0.48623215844193624,1000,random,uniform,Lime,10,1,LEFTIST'>
11,False,-0.36349365560130203,True,-0.24294969165167046,True,-0.5486256721075072,1000,random,uniform,Lime,10,1,LEFTIST'>
12,False,-0.07327038251709451,True,-0.19139593018984105,True,-0.6445788780180042,1000,random,uniform,Lime,10,1,LEFTIST'>
13,False,-0.21680368265430383,True,0.05093301690091289,True,-0.7062139036233204,1000,random,uniform,Lime,10,1,LEFTIST'>
14,False,0.09448726775731042,True,0.7467276096917276,True,-0.49012313860668744,1000,random,uniform,Lime,10,1,LEFTIST'>
15,False,0.12783636790238992,True,0.08079386976613794,True,-0.5950659307336674,1000,random,uniform,Lime,10,1,LEFTIST'>
16,False,0.034654015558809946,True,0.12705366878795837,True,0.21629201366742157,1000,random,uniform,Lime,10,1,LEFTIST'>
17,False,-0.4518359862863032,True,-0.2613845416689512,True,-0.6707189533423844,1000,random,uniform,Lime,10,1,LEFTIST'>
18,False,0.08616637863807437,True,0.4243017366642684,True,-0.7629765492039343,1000,random,uniform,Lime,10,1,LEFTIST'>
19,False,-0.19884822984166936,True,-0.18951118151604612,True,-0.03995386416002323,1000,random,uniform,Lime,10,1,LEFTIST'>
