,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,0.7587599320044125,True,0.9779140979898876,True,0.9220338608731057,FO,False,Saliency_PTY'>
1,False,0.44485266774618204,True,0.725520965489769,True,0.7577995037763536,FO,False,Saliency_PTY'>
2,False,0.24193368820372646,True,-0.09891058449970455,True,0.2354193823571074,FO,False,Saliency_PTY'>
3,False,0.22205484277634183,True,0.4405846924508809,True,-0.29983261047103094,FO,False,Saliency_PTY'>
4,False,-0.5540933377104877,True,-0.8187626927717199,True,-0.8166720715975185,FO,False,Saliency_PTY'>
5,False,0.2650878994535475,True,0.0350781485445516,True,-0.3005207551189875,FO,False,Saliency_PTY'>
6,False,0.41063375107482375,True,0.6850775458754881,True,0.9753130573990951,FO,False,Saliency_PTY'>
7,False,0.48078340461732544,True,0.9866306689315891,True,0.7799749534249552,FO,False,Saliency_PTY'>
8,False,-0.1241408658645652,True,-0.8249750807166497,True,-0.904043476392048,FO,False,Saliency_PTY'>
9,False,-0.4360710957420171,True,-0.8955169553380636,True,-0.8104449722349666,FO,False,Saliency_PTY'>
10,False,-0.3456198797847595,True,-0.5838120824133057,True,0.1475815589691866,FO,False,Saliency_PTY'>
11,False,0.07313967798438592,True,0.2296956372913727,True,-0.728867469997358,FO,False,Saliency_PTY'>
12,False,0.015370894463529834,True,-0.40185721892997056,True,0.9678586489748565,FO,False,Saliency_PTY'>
13,False,-0.6391117250179703,True,-0.7950394933532946,True,-0.3546484926702643,FO,False,Saliency_PTY'>
14,False,0.7951047927257207,True,0.9699834360434508,True,0.6765199149152789,FO,False,Saliency_PTY'>
15,False,0.43468032065031553,True,0.7014356107635789,True,0.9827722445508206,FO,False,Saliency_PTY'>
16,False,0.3178345219299325,True,0.3901959748004201,True,0.3586398143592868,FO,False,Saliency_PTY'>
17,False,0.3791559690933826,True,-0.15524473475865266,True,0.30708280607732674,FO,False,Saliency_PTY'>
18,False,-0.7034827766140039,True,-0.970800765410459,True,-0.78985614740842,FO,False,Saliency_PTY'>
19,False,-0.07847189921191913,True,-0.6178749787764727,True,-0.3859536510897171,FO,False,Saliency_PTY'>
