,complexity,method,tsr,explanation
0,7.023020796713205,FO,False,Saliency_PTY'>
1,7.354937406388213,FO,False,Saliency_PTY'>
2,5.181585635842809,FO,False,Saliency_PTY'>
3,7.048772906852914,FO,False,Saliency_PTY'>
4,7.2686104971471925,FO,False,Saliency_PTY'>
5,7.437897910446001,FO,False,Saliency_PTY'>
6,6.370557970326255,FO,False,Saliency_PTY'>
7,7.301027946554212,FO,False,Saliency_PTY'>
8,6.790428533823027,FO,False,Saliency_PTY'>
9,6.734856112462829,FO,False,Saliency_PTY'>
10,5.912601969702107,FO,False,Saliency_PTY'>
11,7.394569349438568,FO,False,Saliency_PTY'>
12,5.473336579994755,FO,False,Saliency_PTY'>
13,7.686756242788712,FO,False,Saliency_PTY'>
14,7.072186200804495,FO,False,Saliency_PTY'>
15,7.148849630545305,FO,False,Saliency_PTY'>
16,7.060433142480049,FO,False,Saliency_PTY'>
17,7.31796195253472,FO,False,Saliency_PTY'>
18,7.4141976194671155,FO,False,Saliency_PTY'>
19,7.308842370024552,FO,False,Saliency_PTY'>
