,complexity,method,tsr,explanation
0,6.694109390376818,SG,True,Saliency_PTY'>
1,6.730115124926385,SG,True,Saliency_PTY'>
2,7.116466992033454,SG,True,Saliency_PTY'>
3,7.192023969264144,SG,True,Saliency_PTY'>
4,7.11588545284003,SG,True,Saliency_PTY'>
5,6.7045611925844275,SG,True,Saliency_PTY'>
6,6.7803304596843885,SG,True,Saliency_PTY'>
7,6.776826421431844,SG,True,Saliency_PTY'>
8,6.696806445268775,SG,True,Saliency_PTY'>
9,6.857370640456498,SG,True,Saliency_PTY'>
10,7.023343235724947,SG,True,Saliency_PTY'>
11,7.1659379164074775,SG,True,Saliency_PTY'>
12,6.907700291164566,SG,True,Saliency_PTY'>
13,6.506595809247951,SG,True,Saliency_PTY'>
14,6.812419626280713,SG,True,Saliency_PTY'>
15,7.096106812815247,SG,True,Saliency_PTY'>
16,6.918185793821561,SG,True,Saliency_PTY'>
17,6.819159447951228,SG,True,Saliency_PTY'>
18,6.758721458492374,SG,True,Saliency_PTY'>
19,7.1229006520079405,SG,True,Saliency_PTY'>
