,complexity,method,tsr,explanation
0,7.048645490498323,GRAD,True,Saliency_PTY'>
1,6.954873770898379,GRAD,True,Saliency_PTY'>
2,7.013978585429559,GRAD,True,Saliency_PTY'>
3,6.985913801921194,GRAD,True,Saliency_PTY'>
4,7.024362879072989,GRAD,True,Saliency_PTY'>
5,6.8078010323239955,GRAD,True,Saliency_PTY'>
6,7.003068711670818,GRAD,True,Saliency_PTY'>
7,6.986592657942234,GRAD,True,Saliency_PTY'>
8,7.08464741490603,GRAD,True,Saliency_PTY'>
9,7.024398084528225,GRAD,True,Saliency_PTY'>
10,6.942704386392065,GRAD,True,Saliency_PTY'>
11,6.745076248564812,GRAD,True,Saliency_PTY'>
12,6.852978484305505,GRAD,True,Saliency_PTY'>
13,7.099891427568494,GRAD,True,Saliency_PTY'>
14,7.0279760466912276,GRAD,True,Saliency_PTY'>
15,6.914065700605496,GRAD,True,Saliency_PTY'>
16,7.193345231281826,GRAD,True,Saliency_PTY'>
17,6.7969970198446585,GRAD,True,Saliency_PTY'>
18,6.908401945770327,GRAD,True,Saliency_PTY'>
19,6.999338522279327,GRAD,True,Saliency_PTY'>
