,complexity,method,tsr,explanation
0,6.863140297582273,GRAD,False,Saliency_PTY'>
1,6.878622063561716,GRAD,False,Saliency_PTY'>
2,7.634059344770097,GRAD,False,Saliency_PTY'>
3,7.635947676489973,GRAD,False,Saliency_PTY'>
4,6.859208716538451,GRAD,False,Saliency_PTY'>
5,6.899722474648822,GRAD,False,Saliency_PTY'>
6,6.854871837893701,GRAD,False,Saliency_PTY'>
7,6.785248594115005,GRAD,False,Saliency_PTY'>
8,6.857973229926305,GRAD,False,Saliency_PTY'>
9,6.7175494104461695,GRAD,False,Saliency_PTY'>
10,7.63712192563172,GRAD,False,Saliency_PTY'>
11,7.636988022435225,GRAD,False,Saliency_PTY'>
12,6.775999453892226,GRAD,False,Saliency_PTY'>
13,7.634691655948283,GRAD,False,Saliency_PTY'>
14,7.635835601509479,GRAD,False,Saliency_PTY'>
15,6.710560170208682,GRAD,False,Saliency_PTY'>
16,7.635325342115881,GRAD,False,Saliency_PTY'>
17,6.847140996997865,GRAD,False,Saliency_PTY'>
18,7.637424412831771,GRAD,False,Saliency_PTY'>
19,6.8628867446218385,GRAD,False,Saliency_PTY'>
