,complexity,transformer,epochs,explanation
0,7.619377787029852,authentic_opposing_information,100,TSEvo'>
1,7.604004478217219,authentic_opposing_information,100,TSEvo'>
2,7.576531904724798,authentic_opposing_information,100,TSEvo'>
3,7.672720438007048,authentic_opposing_information,100,TSEvo'>
4,7.565498097452721,authentic_opposing_information,100,TSEvo'>
5,7.624113361045824,authentic_opposing_information,100,TSEvo'>
6,7.596006536664213,authentic_opposing_information,100,TSEvo'>
7,7.595295124201913,authentic_opposing_information,100,TSEvo'>
8,7.631538609308349,authentic_opposing_information,100,TSEvo'>
9,7.59344227532213,authentic_opposing_information,100,TSEvo'>
10,7.612787541818385,authentic_opposing_information,100,TSEvo'>
11,7.599513005296483,authentic_opposing_information,100,TSEvo'>
12,7.598017918717526,authentic_opposing_information,100,TSEvo'>
13,7.605070262034484,authentic_opposing_information,100,TSEvo'>
14,7.582064509065006,authentic_opposing_information,100,TSEvo'>
15,7.625945341197652,authentic_opposing_information,100,TSEvo'>
16,7.590799464293535,authentic_opposing_information,100,TSEvo'>
17,7.617855659370521,authentic_opposing_information,100,TSEvo'>
18,7.641203496903619,authentic_opposing_information,100,TSEvo'>
19,7.584512545238187,authentic_opposing_information,100,TSEvo'>
