,complexity,method,tsr,explanation
0,6.765357174897948,FO,False,Saliency_PTY'>
1,6.889335911523008,FO,False,Saliency_PTY'>
2,6.897616146152418,FO,False,Saliency_PTY'>
3,7.156364303385257,FO,False,Saliency_PTY'>
4,6.878179457277487,FO,False,Saliency_PTY'>
5,6.8198997082896256,FO,False,Saliency_PTY'>
6,6.865928902323548,FO,False,Saliency_PTY'>
7,6.903126648590618,FO,False,Saliency_PTY'>
8,7.066832492219287,FO,False,Saliency_PTY'>
9,6.875553734548494,FO,False,Saliency_PTY'>
10,6.856818115176688,FO,False,Saliency_PTY'>
11,6.839011565154183,FO,False,Saliency_PTY'>
12,7.218776185801294,FO,False,Saliency_PTY'>
13,7.0534153457503415,FO,False,Saliency_PTY'>
14,7.363979394546121,FO,False,Saliency_PTY'>
15,6.968886022772459,FO,False,Saliency_PTY'>
16,7.273326060928137,FO,False,Saliency_PTY'>
17,7.130538093048346,FO,False,Saliency_PTY'>
18,7.036593017445368,FO,False,Saliency_PTY'>
19,6.8127553718243234,FO,False,Saliency_PTY'>
