,complexity,method,tsr,explanation
0,6.958022488038867,GS,False,Saliency_PTY'>
1,5.868424917547746,GS,False,Saliency_PTY'>
2,7.300645684524065,GS,False,Saliency_PTY'>
3,7.280257917459853,GS,False,Saliency_PTY'>
4,6.985277966492427,GS,False,Saliency_PTY'>
5,7.068513597025641,GS,False,Saliency_PTY'>
6,7.177631718249417,GS,False,Saliency_PTY'>
7,7.075840725968133,GS,False,Saliency_PTY'>
8,7.319544624245815,GS,False,Saliency_PTY'>
9,7.217159752839853,GS,False,Saliency_PTY'>
10,7.169812922531213,GS,False,Saliency_PTY'>
11,7.194912391268313,GS,False,Saliency_PTY'>
12,7.142303785576024,GS,False,Saliency_PTY'>
13,7.161401032943804,GS,False,Saliency_PTY'>
14,7.202629978162559,GS,False,Saliency_PTY'>
15,7.2618160235568325,GS,False,Saliency_PTY'>
16,7.203054657899189,GS,False,Saliency_PTY'>
17,7.2133238666373884,GS,False,Saliency_PTY'>
18,6.965273602762434,GS,False,Saliency_PTY'>
19,6.986215849485139,GS,False,Saliency_PTY'>
