,complexity,transformer,epochs,explanation
0,7.665401844713072,authentic_opposing_information,100,TSEvo'>
1,7.688040422494263,authentic_opposing_information,100,TSEvo'>
2,7.6664344656268515,authentic_opposing_information,100,TSEvo'>
3,7.629965023032571,authentic_opposing_information,100,TSEvo'>
4,7.62390311544649,authentic_opposing_information,100,TSEvo'>
5,7.604214213670186,authentic_opposing_information,100,TSEvo'>
6,7.676873291745583,authentic_opposing_information,100,TSEvo'>
7,7.68079555117782,authentic_opposing_information,100,TSEvo'>
8,7.669198580476974,authentic_opposing_information,100,TSEvo'>
9,7.677923417036116,authentic_opposing_information,100,TSEvo'>
10,7.582015849277894,authentic_opposing_information,100,TSEvo'>
11,7.663234347464861,authentic_opposing_information,100,TSEvo'>
12,7.6356983018091436,authentic_opposing_information,100,TSEvo'>
13,7.568297042254959,authentic_opposing_information,100,TSEvo'>
14,7.694564105853592,authentic_opposing_information,100,TSEvo'>
15,7.605934501437851,authentic_opposing_information,100,TSEvo'>
16,7.647271528408609,authentic_opposing_information,100,TSEvo'>
17,7.615137376704472,authentic_opposing_information,100,TSEvo'>
18,7.669668925287228,authentic_opposing_information,100,TSEvo'>
19,7.660960085626858,authentic_opposing_information,100,TSEvo'>
