,complexity,transformer,epochs,explanation
0,7.627185110717831,authentic_opposing_information,100,TSEvo'>
1,7.639749960097691,authentic_opposing_information,100,TSEvo'>
2,7.660226086016493,authentic_opposing_information,100,TSEvo'>
3,7.561449639664746,authentic_opposing_information,100,TSEvo'>
4,7.596938104773789,authentic_opposing_information,100,TSEvo'>
5,7.496596605954678,authentic_opposing_information,100,TSEvo'>
6,7.564040352408852,authentic_opposing_information,100,TSEvo'>
7,7.671802130414448,authentic_opposing_information,100,TSEvo'>
8,7.5986064338826935,authentic_opposing_information,100,TSEvo'>
9,7.567997934702352,authentic_opposing_information,100,TSEvo'>
10,7.545329782463669,authentic_opposing_information,100,TSEvo'>
11,7.649387034274274,authentic_opposing_information,100,TSEvo'>
12,7.654827589300672,authentic_opposing_information,100,TSEvo'>
13,7.6357656462659165,authentic_opposing_information,100,TSEvo'>
14,7.617570608020798,authentic_opposing_information,100,TSEvo'>
15,7.594023045523704,authentic_opposing_information,100,TSEvo'>
16,7.583579281504421,authentic_opposing_information,100,TSEvo'>
17,7.6248068095937676,authentic_opposing_information,100,TSEvo'>
18,7.639489235584852,authentic_opposing_information,100,TSEvo'>
19,7.676708204601864,authentic_opposing_information,100,TSEvo'>
