,complexity,transformer,epochs,explanation
0,7.651259066906431,authentic_opposing_information,100,TSEvo'>
1,7.608697913953202,authentic_opposing_information,100,TSEvo'>
2,7.6478125511832244,authentic_opposing_information,100,TSEvo'>
3,7.611724411362312,authentic_opposing_information,100,TSEvo'>
4,7.620694589095711,authentic_opposing_information,100,TSEvo'>
5,7.664722136611259,authentic_opposing_information,100,TSEvo'>
6,7.654679508331181,authentic_opposing_information,100,TSEvo'>
7,7.688220666628788,authentic_opposing_information,100,TSEvo'>
8,7.638495006779762,authentic_opposing_information,100,TSEvo'>
9,7.641224855304278,authentic_opposing_information,100,TSEvo'>
10,7.626883134524495,authentic_opposing_information,100,TSEvo'>
11,7.665138454431666,authentic_opposing_information,100,TSEvo'>
12,7.644699216103358,authentic_opposing_information,100,TSEvo'>
13,7.641556293667472,authentic_opposing_information,100,TSEvo'>
14,7.6268741077040625,authentic_opposing_information,100,TSEvo'>
15,7.64367026312273,authentic_opposing_information,100,TSEvo'>
16,7.640178834293763,authentic_opposing_information,100,TSEvo'>
17,7.656714437570807,authentic_opposing_information,100,TSEvo'>
18,7.614011490690331,authentic_opposing_information,100,TSEvo'>
19,7.612407910977101,authentic_opposing_information,100,TSEvo'>
