,complexity,method,tsr,explanation
0,5.570022228626893,FO,True,Saliency_PTY'>
1,3.5402974759336674,FO,True,Saliency_PTY'>
2,,FO,True,Saliency_PTY'>
3,1.3168120388972728,FO,True,Saliency_PTY'>
4,,FO,True,Saliency_PTY'>
5,5.003125447578961,FO,True,Saliency_PTY'>
6,5.893409375510693,FO,True,Saliency_PTY'>
7,,FO,True,Saliency_PTY'>
8,3.555230803726886,FO,True,Saliency_PTY'>
9,,FO,True,Saliency_PTY'>
10,,FO,True,Saliency_PTY'>
11,,FO,True,Saliency_PTY'>
12,5.5285786115905395,FO,True,Saliency_PTY'>
13,,FO,True,Saliency_PTY'>
14,,FO,True,Saliency_PTY'>
15,,FO,True,Saliency_PTY'>
16,,FO,True,Saliency_PTY'>
17,1.2285270567811695,FO,True,Saliency_PTY'>
18,5.544640362408776,FO,True,Saliency_PTY'>
19,0.9359103010299521,FO,True,Saliency_PTY'>
