,complexity,transformer,epochs,explanation
0,7.6532370085705566,authentic_opposing_information,100,TSEvo'>
1,7.6332751733765125,authentic_opposing_information,100,TSEvo'>
2,7.646446033001852,authentic_opposing_information,100,TSEvo'>
3,7.635310563415445,authentic_opposing_information,100,TSEvo'>
4,7.631528868892952,authentic_opposing_information,100,TSEvo'>
5,7.624208183598299,authentic_opposing_information,100,TSEvo'>
6,7.635451786437472,authentic_opposing_information,100,TSEvo'>
7,7.653755789703606,authentic_opposing_information,100,TSEvo'>
8,7.630353319995076,authentic_opposing_information,100,TSEvo'>
9,7.6300116150437765,authentic_opposing_information,100,TSEvo'>
10,7.621149307546559,authentic_opposing_information,100,TSEvo'>
11,7.62899117414037,authentic_opposing_information,100,TSEvo'>
12,7.652429099040157,authentic_opposing_information,100,TSEvo'>
13,7.646296026770759,authentic_opposing_information,100,TSEvo'>
14,7.666030181630297,authentic_opposing_information,100,TSEvo'>
15,7.63086063806019,authentic_opposing_information,100,TSEvo'>
16,7.64086257026976,authentic_opposing_information,100,TSEvo'>
17,7.644110965630799,authentic_opposing_information,100,TSEvo'>
18,7.642106707033075,authentic_opposing_information,100,TSEvo'>
19,7.632454466013334,authentic_opposing_information,100,TSEvo'>
