,complexity,method,tsr,explanation
0,5.364148623440749,SG,False,Saliency_PTY'>
1,5.635019914792511,SG,False,Saliency_PTY'>
2,5.659209465157898,SG,False,Saliency_PTY'>
3,6.113336528841611,SG,False,Saliency_PTY'>
4,5.172833405165672,SG,False,Saliency_PTY'>
5,5.360131440034237,SG,False,Saliency_PTY'>
6,5.923295215358014,SG,False,Saliency_PTY'>
7,5.3656518101624915,SG,False,Saliency_PTY'>
8,5.363013384141866,SG,False,Saliency_PTY'>
9,5.2128193016006,SG,False,Saliency_PTY'>
10,5.004588635241815,SG,False,Saliency_PTY'>
11,5.430006245524969,SG,False,Saliency_PTY'>
12,4.978434941111301,SG,False,Saliency_PTY'>
13,4.9235405852932965,SG,False,Saliency_PTY'>
14,5.786456889082001,SG,False,Saliency_PTY'>
15,5.687663812588598,SG,False,Saliency_PTY'>
16,5.419382812472477,SG,False,Saliency_PTY'>
17,5.064016613838118,SG,False,Saliency_PTY'>
18,6.190403288060278,SG,False,Saliency_PTY'>
19,4.997250931242203,SG,False,Saliency_PTY'>
