,complexity,method,tsr,explanation
0,7.075265489759386,SG,False,Saliency_PTY'>
1,6.703116158753385,SG,False,Saliency_PTY'>
2,6.82755212189922,SG,False,Saliency_PTY'>
3,6.664965896929762,SG,False,Saliency_PTY'>
4,7.311086232670169,SG,False,Saliency_PTY'>
5,6.84910901189926,SG,False,Saliency_PTY'>
6,6.856634621673338,SG,False,Saliency_PTY'>
7,6.893018759201581,SG,False,Saliency_PTY'>
8,6.61010883619914,SG,False,Saliency_PTY'>
9,6.911218312324991,SG,False,Saliency_PTY'>
10,7.154407954881063,SG,False,Saliency_PTY'>
11,6.999461577091979,SG,False,Saliency_PTY'>
12,6.678670404710019,SG,False,Saliency_PTY'>
13,6.625430032798879,SG,False,Saliency_PTY'>
14,6.948701558783765,SG,False,Saliency_PTY'>
15,6.500670622448633,SG,False,Saliency_PTY'>
16,6.564773363945719,SG,False,Saliency_PTY'>
17,7.013548702985116,SG,False,Saliency_PTY'>
18,6.796516131158784,SG,False,Saliency_PTY'>
19,6.356649818230525,SG,False,Saliency_PTY'>
