,complexity,method,tsr,explanation
0,6.480362263557815,GS,False,Saliency_PTY'>
1,6.3865922591725734,GS,False,Saliency_PTY'>
2,7.3784724462168185,GS,False,Saliency_PTY'>
3,7.363462702025155,GS,False,Saliency_PTY'>
4,6.4334694433129815,GS,False,Saliency_PTY'>
5,6.405995714234345,GS,False,Saliency_PTY'>
6,6.455267111930549,GS,False,Saliency_PTY'>
7,6.373250962924601,GS,False,Saliency_PTY'>
8,6.444438957219299,GS,False,Saliency_PTY'>
9,6.317467340392378,GS,False,Saliency_PTY'>
10,7.385530762252543,GS,False,Saliency_PTY'>
11,7.364334628056893,GS,False,Saliency_PTY'>
12,6.409833203322373,GS,False,Saliency_PTY'>
13,7.351964337043661,GS,False,Saliency_PTY'>
14,7.368105360919321,GS,False,Saliency_PTY'>
15,6.300247892792548,GS,False,Saliency_PTY'>
16,7.360206691878577,GS,False,Saliency_PTY'>
17,6.6817000757435085,GS,False,Saliency_PTY'>
18,7.371623347221645,GS,False,Saliency_PTY'>
19,6.431665058775492,GS,False,Saliency_PTY'>
