,complexity,transformer,epochs,explanation
0,7.741013178435657,authentic_opposing_information,100,TSEvo'>
1,7.566362231477251,authentic_opposing_information,100,TSEvo'>
2,7.739407270239894,authentic_opposing_information,100,TSEvo'>
3,7.740506829635667,authentic_opposing_information,100,TSEvo'>
4,7.740440100025055,authentic_opposing_information,100,TSEvo'>
5,7.5575394272448015,authentic_opposing_information,100,TSEvo'>
6,7.530176828978071,authentic_opposing_information,100,TSEvo'>
7,7.741628559679462,authentic_opposing_information,100,TSEvo'>
8,7.534441029182275,authentic_opposing_information,100,TSEvo'>
9,7.557131326676915,authentic_opposing_information,100,TSEvo'>
10,7.546362101968919,authentic_opposing_information,100,TSEvo'>
11,7.7291967627222835,authentic_opposing_information,100,TSEvo'>
12,7.74444642250625,authentic_opposing_information,100,TSEvo'>
13,7.7418149072774245,authentic_opposing_information,100,TSEvo'>
14,7.736956372233822,authentic_opposing_information,100,TSEvo'>
15,7.5727278823865305,authentic_opposing_information,100,TSEvo'>
16,7.550822562746152,authentic_opposing_information,100,TSEvo'>
17,7.569079776862975,authentic_opposing_information,100,TSEvo'>
18,7.54526963258023,authentic_opposing_information,100,TSEvo'>
19,7.570133503077946,authentic_opposing_information,100,TSEvo'>
