,complexity,method,tsr,explanation
0,7.488594263139092,FO,False,Saliency_PTY'>
1,7.2647089828213165,FO,False,Saliency_PTY'>
2,7.431428468046007,FO,False,Saliency_PTY'>
3,7.3580273365087,FO,False,Saliency_PTY'>
4,7.09233870675363,FO,False,Saliency_PTY'>
5,7.4080429878019896,FO,False,Saliency_PTY'>
6,6.168818615441669,FO,False,Saliency_PTY'>
7,7.589034702505578,FO,False,Saliency_PTY'>
8,6.417798246622144,FO,False,Saliency_PTY'>
9,6.8169837732389045,FO,False,Saliency_PTY'>
10,7.294622688698826,FO,False,Saliency_PTY'>
11,7.318080830525634,FO,False,Saliency_PTY'>
12,7.41412107653465,FO,False,Saliency_PTY'>
13,7.058832988185119,FO,False,Saliency_PTY'>
14,7.592311190654522,FO,False,Saliency_PTY'>
15,7.42890777755825,FO,False,Saliency_PTY'>
16,7.308097468482243,FO,False,Saliency_PTY'>
17,7.510590736103627,FO,False,Saliency_PTY'>
18,7.30872360352916,FO,False,Saliency_PTY'>
19,7.457126641917887,FO,False,Saliency_PTY'>
