,complexity,transformer,epochs,explanation
0,7.654854398595844,authentic_opposing_information,100,TSEvo'>
1,7.670046447156648,authentic_opposing_information,100,TSEvo'>
2,7.650761899011439,authentic_opposing_information,100,TSEvo'>
3,7.66177587992156,authentic_opposing_information,100,TSEvo'>
4,7.671477805011803,authentic_opposing_information,100,TSEvo'>
5,7.65873143412459,authentic_opposing_information,100,TSEvo'>
6,7.648864748278864,authentic_opposing_information,100,TSEvo'>
7,7.608748891105374,authentic_opposing_information,100,TSEvo'>
8,7.630854435671191,authentic_opposing_information,100,TSEvo'>
9,7.590057594659919,authentic_opposing_information,100,TSEvo'>
10,7.632199193479776,authentic_opposing_information,100,TSEvo'>
11,7.607394725411913,authentic_opposing_information,100,TSEvo'>
12,7.628122204348631,authentic_opposing_information,100,TSEvo'>
13,7.655412100431084,authentic_opposing_information,100,TSEvo'>
14,7.656845414805822,authentic_opposing_information,100,TSEvo'>
15,7.625790677256194,authentic_opposing_information,100,TSEvo'>
16,7.624553979388785,authentic_opposing_information,100,TSEvo'>
17,7.649978984273991,authentic_opposing_information,100,TSEvo'>
18,7.634050600398611,authentic_opposing_information,100,TSEvo'>
19,7.631820888088653,authentic_opposing_information,100,TSEvo'>
