,complexity,method,tsr,explanation
0,7.3068942003862825,IG,False,Saliency_PTY'>
1,7.242639800323327,IG,False,Saliency_PTY'>
2,7.241128287005378,IG,False,Saliency_PTY'>
3,7.183645016855007,IG,False,Saliency_PTY'>
4,7.264265829289228,IG,False,Saliency_PTY'>
5,7.280619543616444,IG,False,Saliency_PTY'>
6,7.219136542284284,IG,False,Saliency_PTY'>
7,7.279680712013473,IG,False,Saliency_PTY'>
8,7.252286708659903,IG,False,Saliency_PTY'>
9,7.289621423163448,IG,False,Saliency_PTY'>
10,7.241178842853158,IG,False,Saliency_PTY'>
11,7.273935341543574,IG,False,Saliency_PTY'>
12,7.213495517084407,IG,False,Saliency_PTY'>
13,7.199446145728535,IG,False,Saliency_PTY'>
14,7.262098130837563,IG,False,Saliency_PTY'>
15,7.213676734401942,IG,False,Saliency_PTY'>
16,7.263114087873023,IG,False,Saliency_PTY'>
17,7.232273777958333,IG,False,Saliency_PTY'>
18,7.276654516194569,IG,False,Saliency_PTY'>
19,7.282260769306291,IG,False,Saliency_PTY'>
