,complexity,method,tsr,explanation
0,7.462158444311946,FO,False,Saliency_PTY'>
1,7.510278201571554,FO,False,Saliency_PTY'>
2,7.416672609560431,FO,False,Saliency_PTY'>
3,7.5059291278212035,FO,False,Saliency_PTY'>
4,7.475399898053207,FO,False,Saliency_PTY'>
5,7.4196685711818375,FO,False,Saliency_PTY'>
6,7.351406902135212,FO,False,Saliency_PTY'>
7,7.5182792154764435,FO,False,Saliency_PTY'>
8,7.416064368004562,FO,False,Saliency_PTY'>
9,7.336912982846595,FO,False,Saliency_PTY'>
10,7.414759994620737,FO,False,Saliency_PTY'>
11,7.521420116479268,FO,False,Saliency_PTY'>
12,7.396118490286227,FO,False,Saliency_PTY'>
13,7.5253270595068855,FO,False,Saliency_PTY'>
14,7.4388122535896315,FO,False,Saliency_PTY'>
15,7.468314620460628,FO,False,Saliency_PTY'>
16,7.518089890555914,FO,False,Saliency_PTY'>
17,7.483316584692749,FO,False,Saliency_PTY'>
18,7.480259245804065,FO,False,Saliency_PTY'>
19,7.4025284713289015,FO,False,Saliency_PTY'>
