,complexity,method,tsr,explanation
0,6.564046158859129,IG,False,Saliency_PTY'>
1,6.515041023947801,IG,False,Saliency_PTY'>
2,7.402999703332769,IG,False,Saliency_PTY'>
3,7.374411042166031,IG,False,Saliency_PTY'>
4,6.542728192565161,IG,False,Saliency_PTY'>
5,6.496753600766851,IG,False,Saliency_PTY'>
6,6.479960759396886,IG,False,Saliency_PTY'>
7,6.557864404849521,IG,False,Saliency_PTY'>
8,6.550825389613396,IG,False,Saliency_PTY'>
9,6.379340080550989,IG,False,Saliency_PTY'>
10,7.377076214984594,IG,False,Saliency_PTY'>
11,7.383306289197133,IG,False,Saliency_PTY'>
12,6.432899320720188,IG,False,Saliency_PTY'>
13,7.345516338422518,IG,False,Saliency_PTY'>
14,7.385541098531473,IG,False,Saliency_PTY'>
15,6.38741210324514,IG,False,Saliency_PTY'>
16,7.379465830229053,IG,False,Saliency_PTY'>
17,6.5217470948192915,IG,False,Saliency_PTY'>
18,7.374117082300529,IG,False,Saliency_PTY'>
19,6.535911762494221,IG,False,Saliency_PTY'>
