,complexity,method,tsr,explanation
0,7.078929378696502,SG,True,Saliency_PTY'>
1,7.2541369452548565,SG,True,Saliency_PTY'>
2,7.063596888701658,SG,True,Saliency_PTY'>
3,7.087593393343373,SG,True,Saliency_PTY'>
4,7.155242795430967,SG,True,Saliency_PTY'>
5,7.013463653506825,SG,True,Saliency_PTY'>
6,7.23447396463884,SG,True,Saliency_PTY'>
7,7.1675955030585445,SG,True,Saliency_PTY'>
8,7.08769954832497,SG,True,Saliency_PTY'>
9,7.11507972074426,SG,True,Saliency_PTY'>
10,7.210861385088681,SG,True,Saliency_PTY'>
11,7.189233943152871,SG,True,Saliency_PTY'>
12,6.952376980660089,SG,True,Saliency_PTY'>
13,7.0992278571260465,SG,True,Saliency_PTY'>
14,7.098782334057704,SG,True,Saliency_PTY'>
15,7.153239207954009,SG,True,Saliency_PTY'>
16,7.0225024274428725,SG,True,Saliency_PTY'>
17,7.198878747742503,SG,True,Saliency_PTY'>
18,6.97736256601811,SG,True,Saliency_PTY'>
19,7.159878076696652,SG,True,Saliency_PTY'>
