,complexity,transformer,epochs,explanation
0,7.5388508410403965,authentic_opposing_information,100,TSEvo'>
1,7.739935593187962,authentic_opposing_information,100,TSEvo'>
2,7.572354602440048,authentic_opposing_information,100,TSEvo'>
3,7.57202248726529,authentic_opposing_information,100,TSEvo'>
4,7.5734625036517675,authentic_opposing_information,100,TSEvo'>
5,7.73988461035813,authentic_opposing_information,100,TSEvo'>
6,7.530029843036542,authentic_opposing_information,100,TSEvo'>
7,7.564213072124494,authentic_opposing_information,100,TSEvo'>
8,7.542840262507914,authentic_opposing_information,100,TSEvo'>
9,7.547873583185047,authentic_opposing_information,100,TSEvo'>
10,7.575282396951204,authentic_opposing_information,100,TSEvo'>
11,7.7411849016558785,authentic_opposing_information,100,TSEvo'>
12,7.74317650174672,authentic_opposing_information,100,TSEvo'>
13,7.739474648955816,authentic_opposing_information,100,TSEvo'>
14,7.565804699075888,authentic_opposing_information,100,TSEvo'>
15,7.740175900443228,authentic_opposing_information,100,TSEvo'>
16,7.741590047905128,authentic_opposing_information,100,TSEvo'>
17,7.737278187338541,authentic_opposing_information,100,TSEvo'>
18,7.566744306945122,authentic_opposing_information,100,TSEvo'>
19,7.556695616313017,authentic_opposing_information,100,TSEvo'>
