,complexity,transformer,epochs,explanation
0,7.604678631535764,authentic_opposing_information,100,TSEvo'>
1,7.5912517669133495,authentic_opposing_information,100,TSEvo'>
2,7.6008065334838,authentic_opposing_information,100,TSEvo'>
3,7.606511969734773,authentic_opposing_information,100,TSEvo'>
4,7.594890314673528,authentic_opposing_information,100,TSEvo'>
5,7.595487862342401,authentic_opposing_information,100,TSEvo'>
6,7.59530111744398,authentic_opposing_information,100,TSEvo'>
7,7.597015974658144,authentic_opposing_information,100,TSEvo'>
8,7.610824245737319,authentic_opposing_information,100,TSEvo'>
9,7.5911759999268416,authentic_opposing_information,100,TSEvo'>
10,7.5945540635259015,authentic_opposing_information,100,TSEvo'>
11,7.61322600361782,authentic_opposing_information,100,TSEvo'>
12,7.588016785865788,authentic_opposing_information,100,TSEvo'>
13,7.600369959507793,authentic_opposing_information,100,TSEvo'>
14,7.61327927722934,authentic_opposing_information,100,TSEvo'>
15,7.602076075218077,authentic_opposing_information,100,TSEvo'>
16,7.595453359493077,authentic_opposing_information,100,TSEvo'>
17,7.60237959172179,authentic_opposing_information,100,TSEvo'>
18,7.618009739510406,authentic_opposing_information,100,TSEvo'>
19,7.60107994543435,authentic_opposing_information,100,TSEvo'>
