,complexity,method,tsr,explanation
0,6.270613453939977,IG,True,Saliency_PTY'>
1,7.263096278273717,IG,True,Saliency_PTY'>
2,7.291865571384513,IG,True,Saliency_PTY'>
3,6.412389508946966,IG,True,Saliency_PTY'>
4,6.994691318375973,IG,True,Saliency_PTY'>
5,7.195856332021585,IG,True,Saliency_PTY'>
6,7.1130267490941925,IG,True,Saliency_PTY'>
7,7.206253627646391,IG,True,Saliency_PTY'>
8,7.07834648973558,IG,True,Saliency_PTY'>
9,6.599781581414404,IG,True,Saliency_PTY'>
10,6.77300603407563,IG,True,Saliency_PTY'>
11,7.272185058255394,IG,True,Saliency_PTY'>
12,6.876264039563293,IG,True,Saliency_PTY'>
13,7.197095714586913,IG,True,Saliency_PTY'>
14,7.2115061187036735,IG,True,Saliency_PTY'>
15,7.233464448245117,IG,True,Saliency_PTY'>
16,6.844927079009947,IG,True,Saliency_PTY'>
17,6.697729386079839,IG,True,Saliency_PTY'>
18,6.824820248719448,IG,True,Saliency_PTY'>
19,6.904811810713744,IG,True,Saliency_PTY'>
