,complexity,method,tsr,explanation
0,6.582853469807757,IG,True,Saliency_PTY'>
1,1.5097549487876414,IG,True,Saliency_PTY'>
2,1.9661627575518397,IG,True,Saliency_PTY'>
3,6.785766969352034,IG,True,Saliency_PTY'>
4,6.372687766436435,IG,True,Saliency_PTY'>
5,2.509389192654865,IG,True,Saliency_PTY'>
6,2.553483149706672,IG,True,Saliency_PTY'>
7,6.957298292462022,IG,True,Saliency_PTY'>
8,6.610258244455942,IG,True,Saliency_PTY'>
9,6.602708582309615,IG,True,Saliency_PTY'>
10,6.036385493608084,IG,True,Saliency_PTY'>
11,6.9857467589304125,IG,True,Saliency_PTY'>
12,4.790013936795398,IG,True,Saliency_PTY'>
13,6.781918271911698,IG,True,Saliency_PTY'>
14,6.792168622163721,IG,True,Saliency_PTY'>
15,6.937498336107197,IG,True,Saliency_PTY'>
16,6.767246592617143,IG,True,Saliency_PTY'>
17,7.041462940191122,IG,True,Saliency_PTY'>
18,4.811042835736734,IG,True,Saliency_PTY'>
19,5.177274155389971,IG,True,Saliency_PTY'>
