,complexity,transformer,epochs,explanation
0,7.663424414899618,authentic_opposing_information,100,TSEvo'>
1,7.6493292083965025,authentic_opposing_information,100,TSEvo'>
2,7.643518788242353,authentic_opposing_information,100,TSEvo'>
3,7.656625346451429,authentic_opposing_information,100,TSEvo'>
4,7.641751517452025,authentic_opposing_information,100,TSEvo'>
5,7.637019801910991,authentic_opposing_information,100,TSEvo'>
6,7.628609889479941,authentic_opposing_information,100,TSEvo'>
7,7.661417670401365,authentic_opposing_information,100,TSEvo'>
8,7.644315708619021,authentic_opposing_information,100,TSEvo'>
9,7.632729436102567,authentic_opposing_information,100,TSEvo'>
10,7.6723020809030125,authentic_opposing_information,100,TSEvo'>
11,7.646983926832178,authentic_opposing_information,100,TSEvo'>
12,7.633797438366148,authentic_opposing_information,100,TSEvo'>
13,7.6366774807188,authentic_opposing_information,100,TSEvo'>
14,7.6606010663185575,authentic_opposing_information,100,TSEvo'>
15,7.663620201612148,authentic_opposing_information,100,TSEvo'>
16,7.641015325110834,authentic_opposing_information,100,TSEvo'>
17,7.629877099147119,authentic_opposing_information,100,TSEvo'>
18,7.6654465486211185,authentic_opposing_information,100,TSEvo'>
19,7.666448351388373,authentic_opposing_information,100,TSEvo'>
