,complexity,method,tsr,explanation
0,7.505533469858307,FO,False,Saliency_PTY'>
1,7.283150530874904,FO,False,Saliency_PTY'>
2,7.350412108124389,FO,False,Saliency_PTY'>
3,7.039487632172116,FO,False,Saliency_PTY'>
4,7.432329989089952,FO,False,Saliency_PTY'>
5,6.731167541254202,FO,False,Saliency_PTY'>
6,7.2245443789317925,FO,False,Saliency_PTY'>
7,7.3615888881480895,FO,False,Saliency_PTY'>
8,7.334069330227397,FO,False,Saliency_PTY'>
9,7.031696489490838,FO,False,Saliency_PTY'>
10,6.492717578530344,FO,False,Saliency_PTY'>
11,7.27393613758108,FO,False,Saliency_PTY'>
12,7.348035375194733,FO,False,Saliency_PTY'>
13,7.437764987758477,FO,False,Saliency_PTY'>
14,7.190075962165998,FO,False,Saliency_PTY'>
15,7.424504285310714,FO,False,Saliency_PTY'>
16,7.457505159863521,FO,False,Saliency_PTY'>
17,7.420257524101074,FO,False,Saliency_PTY'>
18,7.100595050059372,FO,False,Saliency_PTY'>
19,7.346882600415906,FO,False,Saliency_PTY'>
