,complexity,transformer,epochs,explanation
0,7.667218747174518,authentic_opposing_information,100,TSEvo'>
1,7.660733908333995,authentic_opposing_information,100,TSEvo'>
2,7.671560711793242,authentic_opposing_information,100,TSEvo'>
3,7.674649542193004,authentic_opposing_information,100,TSEvo'>
4,7.646521355927871,authentic_opposing_information,100,TSEvo'>
5,7.627123209186192,authentic_opposing_information,100,TSEvo'>
6,7.658823207312879,authentic_opposing_information,100,TSEvo'>
7,7.654086945368576,authentic_opposing_information,100,TSEvo'>
8,7.643853683668086,authentic_opposing_information,100,TSEvo'>
9,7.662587470293262,authentic_opposing_information,100,TSEvo'>
10,7.6344722863180605,authentic_opposing_information,100,TSEvo'>
11,7.597635045405496,authentic_opposing_information,100,TSEvo'>
12,7.640055005748139,authentic_opposing_information,100,TSEvo'>
13,7.660504509089057,authentic_opposing_information,100,TSEvo'>
14,7.65280920898013,authentic_opposing_information,100,TSEvo'>
15,7.661159643491183,authentic_opposing_information,100,TSEvo'>
16,7.637167806521398,authentic_opposing_information,100,TSEvo'>
17,7.623487993771622,authentic_opposing_information,100,TSEvo'>
18,7.617958714293314,authentic_opposing_information,100,TSEvo'>
19,7.6317362779657625,authentic_opposing_information,100,TSEvo'>
