,complexity,method,tsr,explanation
0,6.710446618146389,FO,False,Saliency_PTY'>
1,7.257508944197998,FO,False,Saliency_PTY'>
2,7.452843843825611,FO,False,Saliency_PTY'>
3,7.031585227864973,FO,False,Saliency_PTY'>
4,7.389080621656428,FO,False,Saliency_PTY'>
5,7.418330151530728,FO,False,Saliency_PTY'>
6,7.466418803577724,FO,False,Saliency_PTY'>
7,7.047811191941698,FO,False,Saliency_PTY'>
8,7.340026320988562,FO,False,Saliency_PTY'>
9,7.035434391361856,FO,False,Saliency_PTY'>
10,7.094871651217412,FO,False,Saliency_PTY'>
11,7.3786670722534655,FO,False,Saliency_PTY'>
12,7.262556713100984,FO,False,Saliency_PTY'>
13,7.435511708097388,FO,False,Saliency_PTY'>
14,7.446125234993048,FO,False,Saliency_PTY'>
15,5.026408737604466,FO,False,Saliency_PTY'>
16,7.511598033697005,FO,False,Saliency_PTY'>
17,7.2504939674184445,FO,False,Saliency_PTY'>
18,7.400329151621078,FO,False,Saliency_PTY'>
19,7.251167979695972,FO,False,Saliency_PTY'>
