,complexity,method,tsr,explanation
0,7.150112160059045,GS,True,Saliency_PTY'>
1,7.2071615236569375,GS,True,Saliency_PTY'>
2,7.13563664092408,GS,True,Saliency_PTY'>
3,7.282966967112353,GS,True,Saliency_PTY'>
4,7.1942221899334635,GS,True,Saliency_PTY'>
5,7.2809183422907156,GS,True,Saliency_PTY'>
6,7.210786764715465,GS,True,Saliency_PTY'>
7,7.229004277553244,GS,True,Saliency_PTY'>
8,7.195785436751766,GS,True,Saliency_PTY'>
9,7.168505362079047,GS,True,Saliency_PTY'>
10,7.274381812689226,GS,True,Saliency_PTY'>
11,7.157476425601377,GS,True,Saliency_PTY'>
12,7.04694158648474,GS,True,Saliency_PTY'>
13,7.197489814038996,GS,True,Saliency_PTY'>
14,7.224530835685593,GS,True,Saliency_PTY'>
15,7.2313221418403835,GS,True,Saliency_PTY'>
16,7.179829336514331,GS,True,Saliency_PTY'>
17,7.2778504606228305,GS,True,Saliency_PTY'>
18,7.272523257511858,GS,True,Saliency_PTY'>
19,6.855805368887287,GS,True,Saliency_PTY'>
