,complexity,transformer,epochs,explanation
0,7.579900514165576,authentic_opposing_information,100,TSEvo'>
1,7.69113216176382,authentic_opposing_information,100,TSEvo'>
2,7.687636542511854,authentic_opposing_information,100,TSEvo'>
3,7.555780728348751,authentic_opposing_information,100,TSEvo'>
4,7.695002280123562,authentic_opposing_information,100,TSEvo'>
5,7.560064918423361,authentic_opposing_information,100,TSEvo'>
6,7.55095824282942,authentic_opposing_information,100,TSEvo'>
7,7.571827063040665,authentic_opposing_information,100,TSEvo'>
8,7.554681990425243,authentic_opposing_information,100,TSEvo'>
9,7.554987746711545,authentic_opposing_information,100,TSEvo'>
10,7.693804166380528,authentic_opposing_information,100,TSEvo'>
11,7.557796527447623,authentic_opposing_information,100,TSEvo'>
12,7.689136485489011,authentic_opposing_information,100,TSEvo'>
13,7.558453312964155,authentic_opposing_information,100,TSEvo'>
14,7.5461700829517415,authentic_opposing_information,100,TSEvo'>
15,7.551317181816936,authentic_opposing_information,100,TSEvo'>
16,7.695800185160909,authentic_opposing_information,100,TSEvo'>
17,7.5393010037799915,authentic_opposing_information,100,TSEvo'>
18,7.688648719251617,authentic_opposing_information,100,TSEvo'>
19,7.690353400014203,authentic_opposing_information,100,TSEvo'>
