,complexity,transformer,epochs,explanation
0,7.645494477837153,authentic_opposing_information,100,TSEvo'>
1,7.649227287689701,authentic_opposing_information,100,TSEvo'>
2,7.646677689349969,authentic_opposing_information,100,TSEvo'>
3,7.649983801185055,authentic_opposing_information,100,TSEvo'>
4,7.625674708906411,authentic_opposing_information,100,TSEvo'>
5,7.62713141791136,authentic_opposing_information,100,TSEvo'>
6,7.656384285740872,authentic_opposing_information,100,TSEvo'>
7,7.626037586028036,authentic_opposing_information,100,TSEvo'>
8,7.6475947599595955,authentic_opposing_information,100,TSEvo'>
9,7.650973746569447,authentic_opposing_information,100,TSEvo'>
10,7.637548473193171,authentic_opposing_information,100,TSEvo'>
11,7.644461284710158,authentic_opposing_information,100,TSEvo'>
12,7.648357893342877,authentic_opposing_information,100,TSEvo'>
13,7.645800248677364,authentic_opposing_information,100,TSEvo'>
14,7.648551918721218,authentic_opposing_information,100,TSEvo'>
15,7.6356185058810855,authentic_opposing_information,100,TSEvo'>
16,7.648640947432849,authentic_opposing_information,100,TSEvo'>
17,7.632315992502867,authentic_opposing_information,100,TSEvo'>
18,7.638365966477439,authentic_opposing_information,100,TSEvo'>
19,7.636558967418958,authentic_opposing_information,100,TSEvo'>
