,complexity,transformer,epochs,explanation
0,7.63146701671438,authentic_opposing_information,100,TSEvo'>
1,7.697244248115352,authentic_opposing_information,100,TSEvo'>
2,7.692756266968484,authentic_opposing_information,100,TSEvo'>
3,7.613274070933334,authentic_opposing_information,100,TSEvo'>
4,7.6227995228546295,authentic_opposing_information,100,TSEvo'>
5,7.629442097171079,authentic_opposing_information,100,TSEvo'>
6,7.697176923746271,authentic_opposing_information,100,TSEvo'>
7,7.677072948114948,authentic_opposing_information,100,TSEvo'>
8,7.679097425718956,authentic_opposing_information,100,TSEvo'>
9,7.698224409941443,authentic_opposing_information,100,TSEvo'>
10,7.622205747431413,authentic_opposing_information,100,TSEvo'>
11,7.583895919045439,authentic_opposing_information,100,TSEvo'>
12,7.693691595356071,authentic_opposing_information,100,TSEvo'>
13,7.6189944773527944,authentic_opposing_information,100,TSEvo'>
14,7.596882968314237,authentic_opposing_information,100,TSEvo'>
15,7.685023177953956,authentic_opposing_information,100,TSEvo'>
16,7.680839803313954,authentic_opposing_information,100,TSEvo'>
17,7.6958568622986565,authentic_opposing_information,100,TSEvo'>
18,7.646637240689914,authentic_opposing_information,100,TSEvo'>
19,7.606131905625185,authentic_opposing_information,100,TSEvo'>
