,complexity,method,tsr,explanation
0,4.582698805965328,GS,False,Saliency_PTY'>
1,5.026023055968848,GS,False,Saliency_PTY'>
2,4.6267263073236,GS,False,Saliency_PTY'>
3,4.558728993119574,GS,False,Saliency_PTY'>
4,4.823842795497436,GS,False,Saliency_PTY'>
5,4.57073009649016,GS,False,Saliency_PTY'>
6,4.637907472498081,GS,False,Saliency_PTY'>
7,4.917501104050809,GS,False,Saliency_PTY'>
8,4.851624933016192,GS,False,Saliency_PTY'>
9,4.6642782201434745,GS,False,Saliency_PTY'>
10,4.75195248673082,GS,False,Saliency_PTY'>
11,5.173086712643847,GS,False,Saliency_PTY'>
12,4.687870892250429,GS,False,Saliency_PTY'>
13,4.744841196869441,GS,False,Saliency_PTY'>
14,4.718348025513322,GS,False,Saliency_PTY'>
15,4.838016110701095,GS,False,Saliency_PTY'>
16,4.5616640085128255,GS,False,Saliency_PTY'>
17,5.030754328863666,GS,False,Saliency_PTY'>
18,4.654511026121868,GS,False,Saliency_PTY'>
19,5.0898879716068,GS,False,Saliency_PTY'>
