,complexity,method,tsr,explanation
0,,FO,False,Saliency_PTY'>
1,,FO,False,Saliency_PTY'>
2,,FO,False,Saliency_PTY'>
3,6.758503391563012,FO,False,Saliency_PTY'>
4,,FO,False,Saliency_PTY'>
5,,FO,False,Saliency_PTY'>
6,4.825860848604561,FO,False,Saliency_PTY'>
7,,FO,False,Saliency_PTY'>
8,,FO,False,Saliency_PTY'>
9,,FO,False,Saliency_PTY'>
10,,FO,False,Saliency_PTY'>
11,,FO,False,Saliency_PTY'>
12,,FO,False,Saliency_PTY'>
13,,FO,False,Saliency_PTY'>
14,,FO,False,Saliency_PTY'>
15,,FO,False,Saliency_PTY'>
16,,FO,False,Saliency_PTY'>
17,,FO,False,Saliency_PTY'>
18,,FO,False,Saliency_PTY'>
19,6.856461984594587,FO,False,Saliency_PTY'>
